AccNum,GeneName,txReads1,txRPKM1,cdReads1,cdRPKM1
NM_015202,KIAA0556,26.0,3.50073785079,20.0,3.6720018349
NM_001271043,NFIX,27.0,4.19974401384,16.0,9.30719525747
NM_018320,RNF121,30.0,10.2656827967,17.0,15.4061747716
NM_000747,CHRNB1,64.0,23.4188433807,55.0,32.5670720507
NM_021922,FANCE,39.0,13.611773064,27.0,14.9454577476
NM_001271049,CFAP221,0.0,-,0.0,-
NM_018638,ETNK1,31.0,3.89298901757,17.0,11.1550227927
NM_001352890,DENND3,10.0,1.62017740844,7.0,1.62684897556
NM_144563,RPIA,28.0,13.6144373375,19.0,18.10167443
NM_001278631,GABRB3,10.0,1.51709024431,3.0,2.29240525863
NM_002480,PPP1R12A,70.0,10.9015360099,50.0,14.4155455158
NM_002483,CEACAM6,0.0,-,0.0,-
NM_002482,NASP,144.0,39.018952588,116.0,43.7019412295
NM_001278635,IRX4,1.0,0.371096814651,1.0,0.544411261054
NM_002484,NUBP1,34.0,23.5581600238,26.0,24.0762064234
NM_001034077,HIST2H4B,0.0,-,0.0,-
NM_001278636,EBPL,4.0,3.43639940503,0.0,-
NM_001278639,RANBP1,43.0,27.606236689,29.0,30.8968025359
NM_001282301,LOC729159,0.0,-,0.0,-
NM_001349460,SNRPN,163.0,67.7012297316,126.0,155.407954836
NM_031907,USP26,0.0,-,0.0,-
NM_031904,FRMD8,55.0,13.0754493491,29.0,18.5380815216
NM_031905,ARMC10,7.0,2.36986314322,1.0,0.864094617835
NM_031902,MRPS5,73.0,18.6258747151,64.0,44.1389956062
NM_031903,MRPL32,36.0,35.989734576,29.0,45.6095656483
NM_031900,AGXT2,0.0,-,0.0,-
NM_001291463,TBC1D3I,0.0,-,0.0,-
NM_031908,C1QTNF2,6.0,2.2321543069,6.0,5.38819121212
NM_031909,C1QTNF4,0.0,-,0.0,-
NM_001256270,KIF22,140.0,55.3143067722,122.0,60.6426804704
NM_001256272,VSX1,1.0,0.400784559823,1.0,0.984266717004
NM_001329455,GPX1,60.0,52.8181033923,33.0,62.0835576055
NM_001291465,TBC1D3D,0.0,-,0.0,-
NM_032858,MAEL,0.0,-,0.0,-
NM_033058,TRIM55,56.0,17.5158737825,44.0,24.1754826905
NM_022143,LRRC4,13.0,3.12724396894,7.0,3.18155938799
NM_001130158,MYO1B,134.0,22.9795993291,102.0,26.6660967024
NM_033506,FBXO24,0.0,-,0.0,-
NM_198279,BCLAF3,15.0,2.06041045658,14.0,6.09294242971
NM_001077416,TMEM231,8.0,2.37640411887,3.0,2.4101233665
NM_033053,DMRTC1,0.0,-,0.0,-
NM_001322426,C2orf70,0.0,-,0.0,-
NM_033051,SLC46A2,0.0,-,0.0,-
NM_001805,CEBPE,0.0,-,0.0,-
NM_015166,MLC1,0.0,-,0.0,-
NM_022141,PARVG,1.0,0.253121102925,0.0,-
NM_001099687,TP53TG3B,0.0,-,0.0,-
NM_001099686,NXF2B,0.0,-,0.0,-
NM_001099685,RHOXF2B,0.0,-,0.0,-
NM_032854,CORO6,19.0,7.06848863851,15.0,9.42648674002
NM_002299,LCT,0.0,-,0.0,-
NM_005288,GPR12,0.0,-,0.0,-
NM_198275,MPZL3,1.0,0.223719429404,1.0,1.25952774803
NM_001001394,DNAJB3,0.0,-,0.0,-
NM_001001396,ATP2B4,48.0,4.7986312768,33.0,8.37677378451
NM_005282,GPR4,0.0,-,0.0,-
NM_005283,XCR1,0.0,-,0.0,-
NM_001163474,ZNF746,47.0,11.0294856167,29.0,13.343975089
NM_005281,GPR3,3.0,1.26548577901,3.0,2.69409560606
NM_005286,NPBWR2,0.0,-,0.0,-
NM_001320953,ZNF232,18.0,7.41747764367,14.0,9.95569301315
NM_001003937,TSPYL6,0.0,-,0.0,-
NM_005285,NPBWR1,0.0,-,0.0,-
NM_001319170,DPH2,91.0,31.7359615761,31.0,31.0259427764
NM_001319173,FMO3,0.0,-,0.0,-
NM_001270930,IFIT1,25.0,4.83173843523,16.0,10.6160195905
NM_173855,MORN3,0.0,-,0.0,-
NM_030631,SLC25A21,0.0,-,0.0,-
NM_001256855,USP17L13,0.0,-,0.0,-
NM_001195072,TMEM184B,133.0,31.9510158582,45.0,39.1116511231
NM_001256857,USP17L17,0.0,-,0.0,-
NM_005133,RCE1,31.0,18.7927362432,27.0,24.3203357893
NM_001195076,C19orf81,0.0,-,0.0,-
NM_001256853,USP17L12,0.0,-,0.0,-
NM_001256852,USP17L10,0.0,-,0.0,-
NM_005139,ANXA3,0.0,-,0.0,-
NM_001800,CDKN2D,8.0,5.09933178331,5.0,8.89965714178
NM_001005735,CHEK2,22.0,9.87337906559,21.0,10.6341048028
NM_001256859,USP17L18,0.0,-,0.0,-
NM_152945,RBM45,11.0,5.40451906428,11.0,6.88365059766
NM_001185149,CLDN24,0.0,-,0.0,-
NM_001324066,GDE1,89.0,26.9035126979,27.0,36.1518504975
NM_177551,HCAR2,0.0,-,0.0,-
NM_177552,SULT1A3,0.0,-,0.0,-
NM_001164419,MBD3L4,0.0,-,0.0,-
NM_001301733,COA6,7.0,6.14391684965,4.0,14.8624274268
NM_001005237,OR51G1,0.0,-,0.0,-
NM_177559,CSNK2A1,76.0,23.8972740007,12.0,9.09944536333
NM_001178078,STAT6,126.0,27.8325368705,71.0,24.8875553609
NM_199280,TOGARAM2,1.0,0.251337555131,1.0,0.291420145623
NM_001252385,TNIP1,42.0,12.7435580522,31.0,14.8624274268
NM_001909,CTSD,160.0,67.2064546853,116.0,83.4886964409
NM_004428,EFNA1,4.0,2.27776665544,0.0,-
NM_001355263,NUTM2E,0.0,-,0.0,-
NM_001905,CTPS1,67.0,18.4575095013,46.0,23.0970155957
NM_001904,CTNNB1,503.0,120.577435414,409.0,155.466312469
NM_001907,CTRL,2.0,1.50887588089,1.0,1.12169263598
NM_004426,PHC1,3.0,0.51685412226,1.0,0.295769700035
NM_001901,CTGF,220.0,83.7319855029,106.0,90.0238461278
NM_012261,LAMP5,0.0,-,0.0,-
NM_012262,HS2ST1,50.0,6.59770379999,11.0,9.15891886243
NM_001198868,CAPN1,168.0,48.9266062906,143.0,59.4497097071
NM_100264,WAC,100.0,15.2984327604,74.0,36.4782630043
NM_001286789,CBR1,59.0,26.953377608,24.0,40.999799798
NM_001321190,RUVBL2,352.0,150.983389732,312.0,215.678016612
NM_001330239,TJP1,101.0,11.2442334839,78.0,13.106493378
NM_001321194,TBL1XR1,142.0,15.5677258023,61.0,35.2080805061
NM_201453,CBWD3,0.0,-,0.0,-
NM_000966,RARG,15.0,4.50831974523,9.0,5.87964161938
NM_144708,ANKAR,0.0,-,0.0,-
NM_001288794,RMND5B,9.0,3.81087882738,8.0,6.03550352356
NM_001802,CDR2,21.0,6.93066563942,14.0,9.1461091857
NM_000506,F2,0.0,-,0.0,-
NM_006952,UPK1B,0.0,-,0.0,-
NM_000504,F10,1.0,0.580563571358,1.0,0.607870242404
NM_000505,F12,1.0,0.434785785278,1.0,0.482546345025
NM_000502,EPX,0.0,-,0.0,-
NM_000503,EYA1,22.0,4.53499866004,11.0,5.51388538598
NM_000500,CYP21A2,0.0,-,0.0,-
NM_015282,CLASP1,152.0,16.7505361013,106.0,20.4732593533
NM_030974,SHARPIN,34.0,16.6956783869,30.0,22.983135196
NM_030976,KRTAP4-6,0.0,-,0.0,-
NM_001304382,GYPB,0.0,-,0.0,-
NM_030971,SFXN3,117.0,33.765126387,64.0,58.3555432707
NM_030972,ZNF611,10.0,1.95601150605,1.0,0.421031938435
NM_030973,MED25,75.0,28.5449950578,72.0,28.6121597521
NM_001304388,GOLGA6L2,0.0,-,0.0,-
NM_001114133,SYNPO2L,4.0,0.720020706989,4.0,1.21574048481
NM_030978,ARPC5L,73.0,25.8425693248,37.0,71.4168590637
NM_030979,PABPC3,4.0,1.46849838717,4.0,1.88131992744
NM_000967,RPL3,379.0,252.594618598,372.0,273.704109047
NM_001355401,NPIPB12,0.0,-,0.0,-
NM_001005473,PLCXD3,0.0,-,0.0,-
NM_001639,APCS,0.0,-,0.0,-
NM_001355407,NUDT4B,0.0,-,0.0,-
NM_020236,MRPL1,19.0,12.4673784154,11.0,10.0298589997
NM_001636,SLC25A6,0.0,-,0.0,-
NM_020234,DTWD1,3.0,0.97281343157,1.0,0.974585405034
NM_001634,AMD1,85.0,22.1438445447,47.0,41.703527705
NM_001633,AMBP,0.0,-,0.0,-
NM_001632,ALPP,0.0,-,0.0,-
NM_001146181,HNRNPCL3,0.0,-,0.0,-
NM_001291476,DDX52,50.0,6.84904489713,27.0,16.3124203465
NM_032829,FAM222A,11.0,3.12394971391,7.0,4.59324467935
NM_198268,HIPK1,144.0,15.7540636692,75.0,18.409282527
NM_001291470,CCL4L2,0.0,-,0.0,-
NM_001114123,ELK1,64.0,19.5585062779,44.0,30.487030619
NM_001003892,DUPD1,0.0,-,0.0,-
NM_001003895,CDY1B,0.0,-,0.0,-
NM_032825,ZNF382,8.0,2.52351084713,7.0,3.77629734981
NM_032826,SLC35B4,37.0,4.84146572083,10.0,8.9532695342
NM_032827,ATOH8,40.0,6.0838863763,17.0,15.6932463512
NM_016298,FBXO40,0.0,-,0.0,-
NM_001080851,DMRTC1B,0.0,-,0.0,-
NM_001159936,EBNA1BP2,107.0,63.4420106914,96.0,78.828344363
NM_005357,LIPE,16.0,3.74191721209,16.0,4.41594872476
NM_001008712,RBPMS,7.0,4.61361383536,6.0,8.10677859642
NM_017872,THG1L,31.0,9.48665580432,16.0,15.9062768447
NM_001037335,HELZ2,104.0,9.27230025425,91.0,10.2074029874
NM_001289773,MED14OS,0.0,-,0.0,-
NM_000961,PTGIS,0.0,-,0.0,-
NM_144569,SPOCD1,8.0,1.80059696235,7.0,1.70972870973
NM_014892,SCAF8,162.0,27.8455656492,128.0,29.9118036262
NM_017819,TRMT10C,25.0,12.0832743307,21.0,15.451038414
NM_016581,ECSIT,69.0,36.2370138674,55.0,37.8441439107
NM_016580,PCDH12,11.0,1.49484945164,9.0,2.25758391293
NM_005304,FFAR3,0.0,-,0.0,-
NM_016582,SLC15A3,0.0,-,0.0,-
NM_016585,THEG,0.0,-,0.0,-
NM_016584,IL23A,0.0,-,0.0,-
NM_181489,ZNF445,38.0,3.30630642336,18.0,5.18456770701
NM_144498,OSBPL2,51.0,11.3414034728,23.0,14.2135480589
NM_144949,SOCS5,34.0,6.72269444581,23.0,12.7313158591
NM_016588,NRN1,21.0,9.10829696387,13.0,27.0225953214
NM_078476,BTN2A1,34.0,9.51643187401,15.0,13.3096365016
NM_007190,SEC23IP,99.0,12.0836051074,72.0,21.3805149796
NM_144492,CLDN14,0.0,-,0.0,-
NM_001303269,POLR2B,241.0,50.8905282006,217.0,55.2251156097
NM_007193,ANXA10,0.0,-,0.0,-
NM_015852,ZNF117,0.0,-,0.0,-
NM_001304964,GLIPR1L1,0.0,-,0.0,-
NM_001276277,PPIP5K2,43.0,5.08960217163,23.0,5.495752907
NM_001145009,BTN3A1,19.0,4.04275048115,1.0,0.784296961835
NM_020226,PRDM8,15.0,3.26487300075,10.0,4.30794997877
NM_001304968,TSGA13,0.0,-,0.0,-
NM_017982,SUSD4,1.0,0.29459717397,1.0,0.605394192536
NM_003850,SUCLA2,13.0,5.3570671871,9.0,5.76559684659
NM_145016,GLYATL2,0.0,-,0.0,-
NM_018728,MYO5C,9.0,1.15063954272,8.0,1.36430773854
NM_003855,IL18R1,0.0,-,0.0,-
NM_017987,RUFY2,11.0,2.1783704423,8.0,3.70403175745
NM_017984,ZCWPW1,5.0,1.80808119547,4.0,1.83204036077
NM_003856,IL1RL1,0.0,-,0.0,-
NM_001351725,RAPGEF2,23.0,2.63626604742,16.0,3.07830212075
NM_138715,MSR1,0.0,-,0.0,-
NM_138714,NFAT5,73.0,4.87146839252,42.0,8.5744773616
NM_001308059,STARD4,47.0,8.87778973596,8.0,19.177325712
NM_145019,FAM124A,0.0,-,0.0,-
NM_183421,FBXO25,11.0,4.01851786221,9.0,7.26966558918
NM_001199679,TMEM56,0.0,-,0.0,-
NM_198489,CCDC84,22.0,15.5949159009,14.0,12.4969359745
NM_002105,H2AFX,116.0,64.9356527874,60.0,123.85356189
NM_002106,H2AFZ,119.0,112.056738994,74.0,170.514671253
NM_002107,H3F3A,3.0,2.51905549606,0.0,-
NM_001004463,OR10G7,0.0,-,0.0,-
NM_007231,SLC6A14,0.0,-,0.0,-
NM_002103,GYS1,93.0,22.9221517527,70.0,28.1943067716
NM_198481,VSTM1,0.0,-,0.0,-
NM_001135005,DNAJB5,17.0,5.41804001976,11.0,7.76658915413
NM_198483,RUFY4,0.0,-,0.0,-
NM_001282387,IDH1,78.0,28.2748619338,63.0,45.1244784524
NM_002108,HAL,0.0,-,0.0,-
NM_198484,ZNF621,19.0,1.99730841289,6.0,4.05338929821
NM_198486,RPL7L1,49.0,11.4806980123,8.0,9.28901714173
NM_024040,CUEDC2,26.0,19.3857749045,22.0,22.7064863464
NM_024042,METRN,56.0,15.2855084646,42.0,42.4640783622
NM_024045,DDX50,26.0,9.13529818194,24.0,9.66661946456
NM_024044,SLX1B,0.0,-,0.0,-
NM_024047,NUDT9,5.0,1.58335519461,3.0,2.54058588492
NM_024046,CAMKV,8.0,2.14749101892,3.0,1.77638574822
NM_001164692,LTB4R2,1.0,0.571631824106,0.0,-
NM_001136263,C2CD4C,29.0,8.27804856677,14.0,9.86132625473
NM_001136262,ATXN7L3B,75.0,18.1642920751,10.0,30.3314845444
NM_001136265,IFFO2,34.0,5.19611858622,15.0,8.6075834518
NM_001282165,P2RX2,0.0,-,0.0,-
NM_020644,TMEM9B,32.0,13.113906553,20.0,29.8742259835
NM_001205252,RNF223,0.0,-,0.0,-
NM_016593,CYP39A1,0.0,-,0.0,-
NM_001039651,SAPCD1,2.0,1.95558255615,0.0,-
NM_001286526,BCL7C,32.0,14.3108629185,27.0,33.0276165039
NM_001205259,TP53TG3C,0.0,-,0.0,-
NM_001190707,ALS2CL,0.0,-,0.0,-
NM_030876,OR5V1,0.0,-,0.0,-
NM_001349928,IFT74,2.0,0.296556583175,1.0,0.52891200807
NM_007162,TFEB,8.0,3.03057143791,6.0,3.73897545327
NM_005836,RIDA,10.0,8.82043170728,8.0,17.2317999151
NM_001347895,TMX2,77.0,37.2770981062,25.0,36.6069641053
NM_032849,MEDAG,0.0,-,0.0,-
NM_001349922,RPL27,254.0,309.854164137,248.0,538.084963772
NM_001166703,FAM104B,4.0,2.53877763874,4.0,10.3390799491
NM_001277348,C5orf66,0.0,-,0.0,-
NM_002814,PSMD10,18.0,10.1978536346,5.0,6.54732485761
NM_024792,FAM57A,56.0,21.9603149314,24.0,27.6510277707
NM_002812,PSMD8,415.0,240.464225423,340.0,287.933066957
NM_002813,PSMD9,66.0,25.0234747491,49.0,65.0231199921
NM_001323638,ZEB1,67.0,9.00074695023,29.0,9.50408810091
NM_002811,PSMD7,128.0,68.3493668488,85.0,77.7419280785
NM_001323635,HAGHL,10.0,6.16698233476,6.0,6.30208936824
NM_002818,PSME2,56.0,60.2385478335,37.0,45.8258178992
NM_002819,PTBP1,563.0,153.018225686,362.0,192.838664104
NM_199289,NEK5,0.0,-,0.0,-
NM_144488,RGS3,108.0,20.9457437419,58.0,14.3789956756
NM_024595,AKIRIN1,155.0,50.7045396438,58.0,89.3285793526
NM_024594,PANK3,32.0,8.4251138646,25.0,20.0302256425
NM_024592,SRD5A3,7.0,1.52958086725,5.0,4.65906815886
NM_024591,CHMP6,47.0,25.1875272497,25.0,36.7881866999
NM_002337,LRPAP1,129.0,10.9182980527,88.0,73.0666823215
NM_003500,ACOX2,5.0,1.93102132006,5.0,2.17924155818
NM_024599,RHBDF2,28.0,6.9261797717,19.0,6.59010784384
NM_001261463,NRAP,0.0,-,0.0,-
NM_001130981,DYSF,87.0,11.0767948555,80.0,11.2222198598
NM_001172659,ZFYVE28,0.0,-,0.0,-
NM_080927,DCBLD2,167.0,24.441411918,80.0,30.6441802614
NM_001172655,ZNF701,8.0,1.28818439235,5.0,2.79368936593
NM_001170423,PRSS35,0.0,-,0.0,-
NM_001172651,ZNF177,0.0,-,0.0,-
NM_001145526,AFMID,42.0,21.4632189773,20.0,19.2393882547
NM_012404,ANP32D,0.0,-,0.0,-
NM_005955,MTF1,32.0,3.57951087047,21.0,8.27880572844
NM_203288,RP9,14.0,11.1468205701,10.0,13.3895742583
NM_012405,ICMT,303.0,56.1160811254,78.0,81.352234336
NM_012154,AGO2,198.0,12.1660330621,110.0,38.0201631848
NM_001926,DEFA6,0.0,-,0.0,-
NM_000327,ROM1,5.0,2.37418968479,4.0,3.37782441517
NM_002355,M6PR,51.0,17.7237053491,35.0,37.4233784127
NM_001025390,AMPD3,14.0,2.79106618343,11.0,4.21901165663
NM_001330004,DAW1,0.0,-,0.0,-
NM_012152,LPAR3,0.0,-,0.0,-
NM_145046,CALR3,0.0,-,0.0,-
NM_138368,AP5B1,20.0,2.70430825051,13.0,4.39616738448
NM_012401,PLXNB2,264.0,37.1619337711,242.0,39.1159047012
NM_001163280,HTATSF1,63.0,18.5964831755,39.0,15.3342505197
NM_005455,ZRANB2,27.0,7.65568598771,14.0,12.9641111511
NM_005454,CER1,0.0,-,0.0,-
NM_005453,ZBTB22,11.0,3.68213292105,8.0,3.74486360359
NM_001024383,NAV3,28.0,2.5411029999,25.0,3.11450700477
NM_005451,PDLIM7,34.0,17.6995633103,29.0,18.8214146453
NM_005450,NOG,1.0,0.471324337001,1.0,1.2757448435
NM_080825,C20orf144,0.0,-,0.0,-
NM_080827,WFDC6,0.0,-,0.0,-
NM_001270643,LUC7L2,0.0,-,0.0,-
NM_080821,FAM210B,20.0,5.88028780485,5.0,7.70073959936
NM_001288804,HEPACAM2,1.0,0.393880585515,1.0,0.61162252785
NM_005459,GUCA1C,0.0,-,0.0,-
NM_001297765,CETN3,9.0,5.61238518214,7.0,10.8371866654
NM_003675,PRPF18,14.0,7.32225163547,11.0,9.53275228539
NM_001001794,DENND6B,2.0,0.889078410375,2.0,1.01450016565
NM_003677,DENR,53.0,17.363159154,24.0,35.8490711801
NM_177968,PPM1B,24.0,5.47643180515,16.0,12.2576721046
NM_003670,BHLHE40,23.0,6.76010212556,13.0,9.35649184252
NM_003673,TCAP,0.0,-,0.0,-
NM_018409,LRP2BP,1.0,0.172885933619,0.0,-
NM_018406,MUC4,0.0,-,0.0,-
NM_018407,LAPTM4B,161.0,64.1514963997,105.0,98.1481056485
NM_000969,RPL5,374.0,308.237404304,282.0,281.288894923
NM_001007540,CDHR4,0.0,-,0.0,-
NM_018402,IL26,0.0,-,0.0,-
NM_018400,SCN3B,4.0,0.588028780485,1.0,1.37615068766
NM_001007544,RHEX,0.0,-,0.0,-
NM_001257407,IL4R,81.0,19.0082624458,59.0,21.6247402757
NM_001346141,PPAN,3.0,1.06160195905,1.0,0.706053559466
NM_001142640,TNRC6C,20.0,1.82529044234,16.0,2.7538950646
NM_001346143,FLRT2,10.0,1.08353055359,7.0,3.14786662594
NM_001190787,MCIDAS,3.0,1.27150044526,1.0,0.770073959936
NM_005638,VAMP7,0.0,-,0.0,-
NM_001005203,OR8S1,0.0,-,0.0,-
NM_005633,SOS1,24.0,2.57296170889,19.0,4.23367497914
NM_005632,CAPN15,84.0,15.7897626962,65.0,17.7747522123
NM_005631,SMO,60.0,14.3175645535,42.0,15.8431967493
NM_005630,SLCO2A1,0.0,-,0.0,-
NM_005636,SSX4,0.0,-,0.0,-
NM_005634,SOX3,0.0,-,0.0,-
NM_032222,MINDY4,2.0,0.652576396345,2.0,0.784296961835
NM_032223,PCNX3,90.0,12.2231355627,85.0,12.4157870396
NM_032592,ACCS,1.0,0.410375354628,1.0,0.59212858274
NM_032221,CHD6,105.0,8.6569242593,90.0,9.84991508401
NM_032594,INSM2,0.0,-,0.0,-
NM_032227,TMEM164,34.0,5.44333069131,7.0,6.98234845553
NM_001348985,ABCG2,0.0,-,0.0,-
NM_032599,FAM71F1,0.0,-,0.0,-
NM_032228,FAR1,23.0,3.88818006615,8.0,4.60850462845
NM_032229,SLITRK6,0.0,-,0.0,-
NM_001172223,MOB2,29.0,14.7437991577,21.0,23.2052770232
NM_152718,VWCE,2.0,0.50438102127,2.0,0.621858888149
NM_023067,FOXL2,0.0,-,0.0,-
NM_001350793,FGGY,5.0,1.97901829917,5.0,2.99645714249
NM_001256088,C11orf45,7.0,1.71725433817,3.0,6.10784688771
NM_138701,MPLKIP,25.0,23.6914358556,16.0,26.4220932031
NM_001330575,DECR1,15.0,3.79466232173,14.0,12.726237552
NM_001352407,NDUFAF5,26.0,9.55704319281,8.0,14.9559018131
NM_001077621,VPS37D,3.0,1.66681429085,2.0,2.35911546457
NM_003840,TNFRSF10D,0.0,-,0.0,-
NM_023068,SIGLEC1,1.0,0.132700244882,1.0,0.173829560547
NM_003179,SYP,13.0,4.76477328108,9.0,8.51986285611
NM_001321949,FGF14,0.0,-,0.0,-
NM_001098479,HLA-F,1.0,0.566547424146,1.0,0.670989951547
NM_001346858,TFIP11,83.0,19.6273902374,75.0,26.603390382
NM_003846,PEX11B,7.0,3.41291389789,3.0,3.42979094464
NM_001098475,TDRD10,0.0,-,0.0,-
NM_001144927,NKIRAS2,72.0,25.7854162585,27.0,41.8005771378
NM_001144925,MX1,6.0,1.56127046211,4.0,1.79335474229
NM_003847,PEX11A,4.0,1.30086892138,2.0,2.39716571399
NM_152578,FMR1NB,0.0,-,0.0,-
NM_012373,OR3A3,0.0,-,0.0,-
NM_174936,PCSK9,0.0,-,0.0,-
NM_152573,RASEF,0.0,-,0.0,-
NM_152571,C9orf163,2.0,0.693156351035,0.0,-
NM_001352059,MLST8,61.0,26.7173302465,31.0,35.3053831594
NM_001348187,DDX27,86.0,27.5072186234,81.0,29.0786623567
NM_001267616,ARPP21,2.0,0.500278062051,0.0,-
NM_001256134,PROZ,0.0,-,0.0,-
NM_152574,TTC39B,0.0,-,0.0,-
NM_001008274,TRIM72,104.0,43.0955144717,79.0,49.1268521638
NM_032047,B3GNT5,7.0,1.51399939831,1.0,0.784296961835
NM_004938,DAPK1,168.0,24.56760716,135.0,28.0423158996
NM_015698,GPKOW,48.0,24.5153442091,39.0,24.3033404463
NM_032043,BRIP1,41.0,4.47729261203,37.0,8.79855703665
NM_032040,CCDC8,56.0,14.9783311799,35.0,19.301853801
NM_001282958,EIF4E2,114.0,28.0516014346,67.0,84.0322900923
NM_015694,ZNF777,33.0,9.57929892741,31.0,11.0753665921
NM_015695,BRPF3,43.0,6.36643911025,39.0,9.61251525114
NM_015696,GPX7,45.0,32.6513865356,30.0,47.4332790216
NM_015697,COQ2,10.0,4.79175521551,8.0,5.63504357413
NM_152435,AMDHD1,0.0,-,0.0,-
NM_015691,WWC3,11.0,1.51986397609,10.0,2.71956586034
NM_015692,CPAMD8,0.0,-,0.0,-
NM_138352,SAMD1,83.0,36.5505622643,64.0,43.9351203378
NM_032172,USP42,24.0,4.18005771378,22.0,4.96542753818
NM_000710,BDKRB1,0.0,-,0.0,-
NM_001282658,CCDC3,19.0,5.12962981124,6.0,12.2156937754
NM_152446,CEP128,16.0,3.20124081887,15.0,4.07189792514
NM_000932,PLCB3,104.0,16.1909125599,96.0,23.1059600481
NM_001318833,EHMT2,216.0,45.449990432,181.0,53.3220884885
NM_001278791,RFC2,132.0,63.7651274214,87.0,101.813479223
NM_212550,BLOC1S3,5.0,1.71423615072,0.0,-
NM_001310154,ANKRD36C,6.0,0.662843641432,6.0,0.831464471428
NM_212552,BOLA3,22.0,35.4122819555,14.0,38.5322192546
NM_001310156,SPATA1,0.0,-,0.0,-
NM_000715,C4BPA,0.0,-,0.0,-
NM_001310153,GOLGA6L3,0.0,-,0.0,-
NM_001144072,UBAC2,75.0,24.9276643386,39.0,33.6020098344
NM_212558,TMEM215,0.0,-,0.0,-
NM_212559,XKRX,0.0,-,0.0,-
NM_002215,ITIH1,0.0,-,0.0,-
NM_145201,NAPRT,7.0,3.66542543702,7.0,3.8603707602
NM_016006,ABHD5,14.0,2.32658200494,9.0,7.64353410519
NM_032174,TOMM40L,46.0,14.0914804871,20.0,19.2393882547
NM_016002,SCCPDH,64.0,23.0592813409,54.0,37.3288874905
NM_139155,ADAMTS14,18.0,2.88487088801,10.0,2.42256355775
NM_001303111,FAM45A,4.0,1.32404698679,1.0,0.849281567244
NM_001164537,DISC1,35.0,4.36152845112,12.0,4.0214008821
NM_145203,CSNK1A1L,7.0,2.59551747162,7.0,6.15603502884
NM_001195831,CFAP57,0.0,-,0.0,-
NM_001258320,TP53I11,24.0,5.69350771337,6.0,9.38679626954
NM_015071,ARHGAP26,17.0,1.61479292451,4.0,1.45888858177
NM_015072,TTLL5,14.0,2.62443536651,13.0,3.01422085098
NM_015073,SIPA1L3,107.0,11.9360500475,79.0,13.1776853728
NM_015074,KIF1B,108.0,9.10202530247,70.0,11.7489544876
NM_015076,CDK19,20.0,2.8554135306,4.0,2.36380555495
NM_015077,SARM1,62.0,7.58099959243,33.0,13.5486216874
NM_015078,MCF2L2,3.0,0.533659871697,3.0,0.799771879467
NM_139057,ADAMTS17,3.0,0.420767055177,3.0,0.813636537962
NM_001242901,DPP9-AS1,0.0,-,0.0,-
NM_001302371,NBPF10,3.0,0.234197403206,3.0,0.234917187989
NM_139055,ADAMTS15,25.0,3.92701094595,16.0,5.0010271047
NM_173808,NEGR1,0.0,-,0.0,-
NM_000541,SAG,0.0,-,0.0,-
NM_173806,PDZD9,0.0,-,0.0,-
NM_003933,BAIAP3,3.0,0.571509706648,2.0,0.500418431878
NM_173804,TMEM86B,3.0,1.52783377317,1.0,1.30946497152
NM_006169,NNMT,66.0,37.2973463942,50.0,56.0846317991
NM_001113475,NOXRED1,0.0,-,0.0,-
NM_001317836,PCGF3,79.0,11.4586704624,35.0,42.8135769495
NM_173800,LVRN,1.0,0.192976768147,1.0,0.299948081267
NM_173801,OOSP2,0.0,-,0.0,-
NM_001282533,LZTS3,5.0,1.08722951183,2.0,0.946651428456
NM_001018137,NME2,0.0,-,0.0,-
NM_001282531,ADNP,64.0,8.85107340552,40.0,10.7796391128
NM_001282537,C21orf140,0.0,-,0.0,-
NM_001105558,WEE2,0.0,-,0.0,-
NM_001002800,SMC4,77.0,12.5529094537,56.0,12.9138236757
NM_001273,CHD4,418.0,56.9518227446,376.0,58.4241789071
NM_001258248,SP6,0.0,-,0.0,-
NM_139058,ARX,1.0,0.310280322062,1.0,0.527972555125
NM_001301078,AP2S1,282.0,254.269233631,197.0,372.980662812
NM_001024598,HES3,0.0,-,0.0,-
NM_001281933,NCAPG2,42.0,7.08537970402,36.0,9.24887445745
NM_001304771,GPRC5B,27.0,7.5857380061,20.0,11.1120952723
NM_001354853,ZNF215,6.0,1.42186390477,5.0,2.86919448393
NM_001354670,PPARG,0.0,-,0.0,-
NM_018131,CEP55,35.0,11.831348596,24.0,15.3418605696
NM_033318,SMDT1,6.0,3.40577585846,3.0,8.25690412598
NM_018687,ANGPTL8,0.0,-,0.0,-
NM_019037,EXOSC4,54.0,53.8036478913,47.0,56.7913893543
NM_033310,KCNK4,0.0,-,0.0,-
NM_030773,TUBB1,0.0,-,0.0,-
NM_006161,NEUROG1,0.0,-,0.0,-
NM_033315,RASL10B,45.0,12.5637301353,18.0,26.2278131061
NM_058238,WNT7B,0.0,-,0.0,-
NM_033317,DMKN,0.0,-,0.0,-
NM_001323075,LOC101059915,1.0,0.48702656778,0.0,-
NM_199051,BRINP3,0.0,-,0.0,-
NM_199054,MKNK2,93.0,21.9107912923,45.0,28.7042589787
NM_018683,RNF114,145.0,52.41310037,86.0,111.630459275
NM_152432,ARHGAP42,32.0,3.47659121094,22.0,7.47367779175
NM_152773,TCTEX1D2,4.0,5.25328804481,3.0,6.23598353571
NM_001025199,CHI3L2,1.0,0.594497097071,1.0,0.952719706844
