AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001285900	0	0	0	0	0	0	0
NM_016035	152.0	0	7.0	152.0	104.0	44.0	4.0
NM_001024607	0	0	0	0	0	0	0
NM_001039141	255.0	0	20.0	255.0	247.0	3.0	5.0
NM_012306	85.0	0	0	85.0	48.0	35.0	2.0
NM_182974	0	0	0	0	0	0	0
NM_001563	0	0	0	0	0	0	0
NM_001405	18.0	0	1.0	18.0	14.0	2.0	2.0
NM_005602	0	0	0	0	0	0	0
NM_030923	12.0	0	0	12.0	8.0	4.0	0
NM_001059	0	0	0	0	0	0	0
NM_016564	73.0	0	0	73.0	53.0	19.0	1.0
NM_152361	63.0	0	0	63.0	51.0	10.0	2.0
NM_033440	0	0	2.0	0	0	0	0
NM_001317194	371.0	0	0	371.0	90.0	276.0	5.0
NM_001135215	8.0	0	2.0	8.0	7.0	1.0	0
NM_001317975	407.0	0	0	407.0	156.0	224.0	27.0
NM_006337	246.0	0	7.0	246.0	204.0	41.0	1.0
NM_001142470	35.0	0	0	35.0	27.0	8.0	0
NM_001085481	20.0	0	0	20.0	18.0	2.0	0
NM_002726	1023.0	0	12.0	1023.0	963.0	49.0	11.0
NM_020414	1002.0	0	6.0	1002.0	871.0	120.0	11.0
NM_001349097	381.0	0	4.0	381.0	339.0	32.0	10.0
NM_145256	0	0	0	0	0	0	0
NM_178129	0	0	0	0	0	0	0
NM_144638	10.0	0	2.0	10.0	8.0	2.0	0
NM_001141936	138.0	0	1.0	138.0	123.0	4.0	11.0
NM_001098518	0	0	1.0	0	0	0	0
NM_033257	57.0	0	2.0	57.0	52.0	5.0	0
NM_018723	202.0	0	122.0	202.0	193.0	0	9.0
NM_024735	84.0	0	0	84.0	79.0	0	5.0
NM_030946	0	0	0	0	0	0	0
NM_016586	176.0	0	0	176.0	168.0	6.0	2.0
NM_016233	0	0	0	0	0	0	0
NM_003079	280.0	0	4.0	280.0	266.0	1.0	13.0
NM_004668	0	0	0	0	0	0	0
NM_001270396	0	0	0	0	0	0	0
NM_001004708	0	0	0	0	0	0	0
NM_001607	172.0	0	0	172.0	133.0	37.0	2.0
NM_001278717	19.0	0	2.0	19.0	16.0	1.0	2.0
NM_001018113	67.0	0	0	67.0	24.0	43.0	0
NM_001289773	6.0	0	0	6.0	6.0	0	0
NM_001345843	238.0	0	2.0	238.0	237.0	0	1.0
NM_001352921	194.0	0	5.0	194.0	154.0	2.0	38.0
NM_001330761	164.0	0	2.0	164.0	30.0	131.0	3.0
NM_015030	254.0	0	0	254.0	208.0	46.0	0
NM_181538	0	0	0	0	0	0	0
NM_001253837	0	0	0	0	0	0	0
NM_001172780	31.0	0	1.0	31.0	18.0	12.0	1.0
NM_001360	561.0	0	2.0	561.0	464.0	95.0	2.0
NM_017734	350.0	0	2.0	350.0	304.0	44.0	2.0
NM_144572	72.0	0	0	72.0	71.0	0	1.0
NM_016484	152.0	0	2.0	152.0	137.0	15.0	0
NM_012317	110.0	0	0	110.0	95.0	12.0	3.0
NM_033201	278.0	0	4.0	278.0	208.0	57.0	13.0
NM_014379	0	0	0	0	0	0	0
NM_005438	301.0	0	0	301.0	275.0	25.0	1.0
NM_001185156	0	0	0	0	0	0	0
NM_001873	3.0	0	1.0	3.0	2.0	1.0	0
NM_001732	0	0	0	0	0	0	0
NM_015012	210.0	0	0	210.0	137.0	69.0	4.0
NM_001258355	0	0	0	0	0	0	0
NM_033004	29.0	0	2.0	29.0	27.0	2.0	0
NM_001005325	0	0	0	0	0	0	0
NM_001131025	240.0	0	0	240.0	221.0	14.0	5.0
NM_032358	173.0	0	1.0	173.0	137.0	26.0	10.0
NM_021197	11.0	0	0	11.0	7.0	4.0	0
NM_033057	0	0	0	0	0	0	0
NM_003179	86.0	0	1.0	86.0	84.0	0	2.0
NM_014737	47.0	0	5.0	47.0	26.0	16.0	5.0
NM_001039887	189.0	0	58.0	189.0	175.0	9.0	5.0
NM_001011667	109.0	0	1.0	109.0	43.0	33.0	33.0
NM_024295	338.0	0	0	338.0	214.0	114.0	10.0
NM_203327	146.0	0	14.0	146.0	100.0	45.0	1.0
NM_001129890	0	0	0	0	0	0	0
NM_181746	626.0	0	1.0	626.0	332.0	293.0	1.0
NM_000182	561.0	0	1.0	561.0	548.0	10.0	3.0
NM_022039	13.0	0	0	13.0	8.0	5.0	0
NM_002808	1819.0	0	3.0	1819.0	1796.0	18.0	5.0
NM_001660	697.0	0	1.0	697.0	445.0	251.0	1.0
NM_003853	0	0	0	0	0	0	0
NM_001040	0	0	0	0	0	0	0
NM_147223	175.0	0	0	175.0	171.0	0	4.0
NM_016395	1018.0	0	2.0	1018.0	564.0	442.0	12.0
NM_005268	0	0	0	0	0	0	0
NM_017590	265.0	0	1.0	265.0	193.0	60.0	12.0
NM_145064	511.0	0	3.0	511.0	268.0	241.0	2.0
NM_001351338	14.0	0	2.0	14.0	5.0	8.0	1.0
NM_001293237	593.0	0	9.0	593.0	579.0	6.0	8.0
NM_001353990	133.0	0	1.0	133.0	83.0	48.0	2.0
NM_001004691	0	0	0	0	0	0	0
NM_014220	47.0	0	0	47.0	32.0	15.0	0
NM_001351082	38.0	0	195.0	38.0	25.0	13.0	0
NM_032928	132.0	0	8.0	132.0	101.0	9.0	22.0
NM_015621	9.0	0	0	9.0	7.0	2.0	0
NM_001164723	0	0	0	0	0	0	0
NM_007240	352.0	0	0	352.0	345.0	3.0	4.0
NM_020464	81.0	0	2.0	81.0	81.0	0	0
NM_005517	657.0	0	5.0	657.0	75.0	576.0	6.0
NM_172251	452.0	0	1.0	452.0	258.0	189.0	5.0
NM_138492	12.0	0	0	12.0	2.0	10.0	0
NM_001012425	0	0	0	0	0	0	0
NM_004822	58.0	0	2.0	58.0	47.0	9.0	2.0
NM_144594	0	0	0	0	0	0	0
NM_022169	1.0	0	0	1.0	1.0	0	0
NM_018109	132.0	0	4.0	132.0	124.0	6.0	2.0
NM_001242901	0	0	0	0	0	0	0
NM_017762	35.0	0	2.0	35.0	26.0	7.0	2.0
NM_001324136	520.0	0	4.0	520.0	488.0	1.0	31.0
NM_014905	749.0	0	14.0	749.0	429.0	303.0	17.0
NM_004800	482.0	0	1.0	482.0	429.0	49.0	4.0
NM_001318195	305.0	0	61.0	305.0	216.0	73.0	16.0
NM_020312	181.0	0	0	181.0	174.0	3.0	4.0
NM_001146686	0	0	0	0	0	0	0
NM_001346134	85.0	0	1.0	85.0	77.0	6.0	2.0
NM_001005404	3.0	0	0	3.0	2.0	0	1.0
NM_001172818	204.0	0	0	204.0	201.0	0	3.0
NM_032875	13.0	0	0	13.0	10.0	3.0	0
NM_014693	0	0	1.0	0	0	0	0
NM_019055	20.0	0	0	20.0	20.0	0	0
NM_031308	20.0	0	0	20.0	20.0	0	0
NM_001004694	0	0	0	0	0	0	0
NM_015566	12.0	0	4.0	12.0	11.0	1.0	0
NM_033196	37.0	0	3.0	37.0	24.0	13.0	0
NM_004134	1831.0	0	3.0	1831.0	1721.0	99.0	11.0
NM_001195280	0	0	0	0	0	0	0
NM_002849	0	0	0	0	0	0	0
NM_001348107	1.0	0	0	1.0	0	1.0	0
NM_014553	0	0	0	0	0	0	0
NM_007276	414.0	0	114.0	414.0	402.0	11.0	1.0
NM_001320141	116.0	0	122.0	116.0	115.0	0	1.0
NM_153210	5.0	0	0	5.0	5.0	0	0
NM_012230	23.0	0	0	23.0	6.0	17.0	0
NM_001969	1430.0	0	16.0	1430.0	676.0	752.0	2.0
NM_002215	0	0	0	0	0	0	0
NM_006005	239.0	0	0	239.0	221.0	16.0	2.0
NM_000287	93.0	0	0	93.0	92.0	1.0	0
NM_001304563	378.0	0	2.0	378.0	212.0	64.0	102.0
NM_199180	15.0	0	0	15.0	12.0	3.0	0
NM_152320	32.0	0	0	32.0	32.0	0	0
NM_025230	218.0	0	0	218.0	85.0	133.0	0
NM_152413	0	0	0	0	0	0	0
NM_001287212	16.0	0	3.0	16.0	12.0	4.0	0
NM_080391	1677.0	0	0	1677.0	31.0	1645.0	1.0
NM_001307	1.0	0	0	1.0	0	0	1.0
NM_001085487	90.0	0	3.0	90.0	85.0	4.0	1.0
NM_017908	94.0	0	6.0	94.0	86.0	6.0	2.0
NM_024671	185.0	0	1.0	185.0	158.0	26.0	1.0
NM_001025357	0	0	0	0	0	0	0
NM_015032	239.0	0	1.0	239.0	209.0	28.0	2.0
NM_138960	0	0	0	0	0	0	0
NM_016608	351.0	0	2.0	351.0	199.0	152.0	0
NM_004995	697.0	0	3.0	697.0	514.0	181.0	2.0
NM_004506	107.0	0	0	107.0	78.0	28.0	1.0
NM_032579	0	0	0	0	0	0	0
NM_001010935	197.0	0	8.0	197.0	89.0	97.0	11.0
NM_001316354	408.0	0	2.0	408.0	171.0	231.0	6.0
NM_021970	139.0	0	0	139.0	65.0	67.0	7.0
NM_001321648	646.0	0	3.0	646.0	276.0	350.0	20.0
NM_181458	100.0	0	2.0	100.0	76.0	22.0	2.0
NM_001185095	52.0	0	2.0	52.0	42.0	8.0	2.0
NM_001008712	180.0	0	2.0	180.0	98.0	81.0	1.0
NM_177454	1106.0	0	8.0	1106.0	830.0	275.0	1.0
NM_001127198	61.0	0	5.0	61.0	41.0	20.0	0
NM_003841	1.0	0	2.0	1.0	0	1.0	0
NM_001024613	0	0	0	0	0	0	0
NM_001357678	197.0	0	2.0	197.0	195.0	0	2.0
NM_138456	13.0	0	0	13.0	13.0	0	0
NM_001004707	0	0	0	0	0	0	0
NM_012268	3035.0	0	32.0	3035.0	2424.0	578.0	33.0
NM_000968	1646.0	0	6.0	1646.0	1645.0	1.0	0
NM_004211	0	0	0	0	0	0	0
NM_001354895	231.0	0	4.0	231.0	199.0	28.0	4.0
NM_001048199	1501.0	0	593.0	1501.0	1234.0	265.0	2.0
NM_021979	3.0	0	0	3.0	3.0	0	0
NM_004339	624.0	0	7.0	624.0	356.0	242.0	26.0
NM_020754	7.0	0	1.0	7.0	4.0	3.0	0
NM_138446	192.0	0	0	192.0	151.0	40.0	1.0
NM_003683	337.0	0	1.0	337.0	321.0	9.0	7.0
NM_173552	50.0	0	0	50.0	36.0	14.0	0
NM_002301	1.0	0	0	1.0	1.0	0	0
NM_015689	51.0	0	2.0	51.0	28.0	22.0	1.0
NM_001348364	0	0	0	0	0	0	0
NM_001111298	1.0	0	0	1.0	1.0	0	0
NM_139015	85.0	0	45.0	85.0	35.0	48.0	2.0
NM_001320836	122.0	0	6.0	122.0	112.0	10.0	0
NM_033280	84.0	0	0	84.0	69.0	14.0	1.0
NM_012199	247.0	0	0	247.0	132.0	103.0	12.0
NM_001010859	0	0	0	0	0	0	0
NM_017807	93.0	0	1.0	93.0	73.0	19.0	1.0
NM_003468	28.0	0	0	28.0	24.0	3.0	1.0
NM_207627	0	0	0	0	0	0	0
NM_001349460	387.0	0	2.0	387.0	355.0	6.0	26.0
NM_001318819	50.0	0	3.0	50.0	29.0	20.0	1.0
NM_001330269	813.0	0	3.0	813.0	793.0	20.0	0
NM_203288	198.0	0	0	198.0	182.0	9.0	7.0
NM_024660	70.0	0	3.0	70.0	70.0	0	0
NM_020883	4.0	0	4.0	4.0	3.0	1.0	0
NM_005629	26.0	0	0	26.0	18.0	8.0	0
NM_173520	0	0	0	0	0	0	0
NM_030567	32.0	0	1.0	32.0	8.0	24.0	0
NM_001102386	0	0	0	0	0	0	0
NM_001126	290.0	0	3.0	290.0	243.0	46.0	1.0
NM_000154	350.0	0	1.0	350.0	322.0	23.0	5.0
NM_152271	44.0	0	0	44.0	43.0	1.0	0
NM_080632	143.0	0	0	143.0	131.0	12.0	0
NM_001256862	0	0	0	0	0	0	0
NM_021146	0	0	0	0	0	0	0
NM_015073	507.0	0	13.0	507.0	355.0	144.0	8.0
NM_002016	0	0	0	0	0	0	0
NM_001195296	85.0	0	2.0	85.0	65.0	19.0	1.0
NM_002156	2322.0	0	7.0	2322.0	2170.0	152.0	0
NM_019886	18.0	0	0	18.0	17.0	1.0	0
NM_014399	3.0	0	0	3.0	0	2.0	1.0
NM_001958	498.0	0	0	498.0	454.0	38.0	6.0
NM_001310156	0	0	0	0	0	0	0
NM_001127345	0	0	0	0	0	0	0
NM_001289030	30.0	0	0	30.0	18.0	12.0	0
NM_207440	0	0	0	0	0	0	0
NM_001977	1.0	0	0	1.0	1.0	0	0
NM_032559	0	0	0	0	0	0	0
NM_003129	372.0	0	0	372.0	223.0	143.0	6.0
NM_001300739	35.0	0	1.0	35.0	24.0	11.0	0
NM_001267774	91.0	0	0	91.0	47.0	43.0	1.0
NM_001321153	0	0	2.0	0	0	0	0
NM_173587	251.0	0	0	251.0	193.0	53.0	5.0
NM_017793	28.0	0	0	28.0	14.0	14.0	0
NM_006085	238.0	0	1.0	238.0	197.0	33.0	8.0
NM_001301851	0	0	0	0	0	0	0
NM_005608	11.0	0	0	11.0	9.0	1.0	1.0
NM_004666	0	0	0	0	0	0	0
NM_001322086	2454.0	0	1.0	2454.0	2421.0	4.0	29.0
NM_023926	653.0	0	7.0	653.0	523.0	128.0	2.0
NM_001258205	12.0	0	0	12.0	10.0	2.0	0
NM_001010892	10.0	0	0	10.0	7.0	3.0	0
NM_001129993	150.0	0	3.0	150.0	25.0	124.0	1.0
NM_012124	76.0	0	1.0	76.0	45.0	27.0	4.0
NM_004411	22.0	0	3.0	22.0	20.0	2.0	0
NM_001317812	227.0	0	17.0	227.0	19.0	207.0	1.0
NM_000294	149.0	0	1.0	149.0	130.0	12.0	7.0
NM_015461	208.0	0	23.0	208.0	134.0	72.0	2.0
NM_181336	355.0	0	1.0	355.0	347.0	5.0	3.0
NM_000062	499.0	0	11.0	499.0	456.0	42.0	1.0
NM_019070	559.0	0	5.0	559.0	531.0	26.0	2.0
NM_001031827	0	0	0	0	0	0	0
NM_201628	56.0	0	83.0	56.0	54.0	0	2.0
NM_004657	2.0	0	0	2.0	2.0	0	0
NM_005433	110.0	0	0	110.0	77.0	32.0	1.0
NM_014752	133.0	0	0	133.0	125.0	7.0	1.0
NM_024775	188.0	0	5.0	188.0	152.0	36.0	0
NM_001303439	73.0	0	19.0	73.0	65.0	8.0	0
NM_001288654	296.0	0	46.0	296.0	262.0	26.0	8.0
NM_001001965	0	0	0	0	0	0	0
NM_177965	17.0	0	0	17.0	16.0	1.0	0
NM_001271818	73.0	0	0	73.0	28.0	43.0	2.0
NM_024850	0	0	0	0	0	0	0
NM_153358	133.0	0	3.0	133.0	84.0	47.0	2.0
NM_001322937	98.0	0	31.0	98.0	90.0	7.0	1.0
NM_178127	0	0	0	0	0	0	0
NM_001143780	185.0	0	3.0	185.0	88.0	97.0	0
NM_001271208	2159.0	0	1.0	2159.0	2121.0	38.0	0
NM_001005221	0	0	0	0	0	0	0
NM_001013842	83.0	0	3.0	83.0	81.0	1.0	1.0
NM_003511	1381.0	0	0	1381.0	1108.0	273.0	0
NM_000497	0	0	0	0	0	0	0
NM_001276320	26.0	0	19.0	26.0	25.0	0	1.0
NM_025099	53.0	0	1.0	53.0	51.0	2.0	0
NM_001005184	0	0	0	0	0	0	0
NM_001316331	0	0	1.0	0	0	0	0
NM_181578	299.0	0	0	299.0	137.0	158.0	4.0
NM_020666	12.0	0	0	12.0	12.0	0	0
NM_014939	139.0	0	0	139.0	98.0	40.0	1.0
NM_014059	7.0	0	0	7.0	2.0	5.0	0
NM_001897	473.0	0	4.0	473.0	463.0	9.0	1.0
NM_001042371	311.0	0	1.0	311.0	280.0	29.0	2.0
NM_003285	0	0	0	0	0	0	0
NM_006620	317.0	0	10.0	317.0	153.0	160.0	4.0
NM_001113525	35.0	0	1.0	35.0	28.0	3.0	4.0
NM_175062	65.0	0	16.0	65.0	62.0	2.0	1.0
NM_001321072	0	0	0	0	0	0	0
NM_001004731	0	0	0	0	0	0	0
NM_001278141	2.0	0	0	2.0	0	2.0	0
NM_001077269	551.0	0	51.0	551.0	344.0	205.0	2.0
NM_181334	0	0	0	0	0	0	0
NM_001130699	0	0	1.0	0	0	0	0
NM_020648	159.0	0	1.0	159.0	124.0	30.0	5.0
NM_001267552	55.0	0	0	55.0	49.0	3.0	3.0
NM_003393	0	0	0	0	0	0	0
NM_002004	945.0	0	34.0	945.0	861.0	84.0	0
NM_001013638	0	0	4.0	0	0	0	0
NM_001271087	608.0	0	0	608.0	538.0	68.0	2.0
NM_001004325	0	0	0	0	0	0	0
NM_003842	487.0	0	2.0	487.0	338.0	140.0	9.0
NM_004727	3.0	0	0	3.0	2.0	0	1.0
NM_001220484	0	0	1.0	0	0	0	0
NM_152740	164.0	0	1.0	164.0	110.0	50.0	4.0
NM_015194	17.0	0	2.0	17.0	15.0	2.0	0
NM_004498	0	0	0	0	0	0	0
NM_033215	24.0	0	0	24.0	19.0	5.0	0
NM_153336	128.0	0	1.0	128.0	75.0	49.0	4.0
NM_175736	233.0	0	3.0	233.0	168.0	53.0	12.0
NM_030811	345.0	0	3.0	345.0	333.0	11.0	1.0
NM_201442	10.0	0	0	10.0	5.0	5.0	0
NM_001514	356.0	0	0	356.0	330.0	22.0	4.0
NM_018700	17.0	0	16.0	17.0	14.0	1.0	2.0
NM_006003	289.0	0	0	289.0	241.0	48.0	0
NM_001346127	239.0	0	0	239.0	76.0	163.0	0
NM_182838	3.0	0	3.0	3.0	1.0	0	2.0
NM_001351290	29.0	0	37.0	29.0	19.0	6.0	4.0
NM_015120	579.0	0	2.0	579.0	571.0	7.0	1.0
NM_001172086	87.0	0	1.0	87.0	36.0	50.0	1.0
NM_032488	18.0	0	0	18.0	17.0	0	1.0
NM_001005486	0	0	0	0	0	0	0
NM_001781	0	0	0	0	0	0	0
NM_015704	131.0	0	1.0	131.0	75.0	53.0	3.0
NM_000216	5.0	0	1.0	5.0	5.0	0	0
NM_207393	0	0	0	0	0	0	0
NM_001350593	50.0	0	0	50.0	13.0	37.0	0
NM_001288794	94.0	0	3.0	94.0	70.0	23.0	1.0
NM_001330278	67.0	0	0	67.0	55.0	9.0	3.0
NM_052898	0	0	0	0	0	0	0
NM_001171690	85.0	0	3.0	85.0	66.0	18.0	1.0
NM_001321903	0	0	0	0	0	0	0
NM_175856	56.0	0	4.0	56.0	55.0	0	1.0
NM_006160	0	0	0	0	0	0	0
NM_001306150	0	0	0	0	0	0	0
NM_030812	0	0	0	0	0	0	0
NM_145273	1.0	0	0	1.0	0	0	1.0
NM_005036	5.0	0	1.0	5.0	1.0	1.0	3.0
NM_001145303	1.0	0	1.0	1.0	1.0	0	0
NM_177458	0	0	0	0	0	0	0
NM_005185	18.0	0	0	18.0	0	18.0	0
NM_001324095	0	0	0	0	0	0	0
NM_183008	85.0	0	1.0	85.0	47.0	38.0	0
NM_178863	42.0	0	1.0	42.0	20.0	22.0	0
NM_001199383	60.0	0	5.0	60.0	34.0	25.0	1.0
NM_004418	39.0	0	0	39.0	35.0	4.0	0
NM_002395	62.0	0	0	62.0	51.0	9.0	2.0
NM_133259	3312.0	0	4.0	3312.0	3110.0	135.0	67.0
NM_005995	0	0	0	0	0	0	0
NM_001160167	30.0	0	31.0	30.0	25.0	5.0	0
NM_194285	221.0	0	0	221.0	209.0	10.0	2.0
NM_022893	53.0	0	7.0	53.0	49.0	4.0	0
NM_144649	2.0	0	0	2.0	1.0	1.0	0
NM_021242	227.0	0	6.0	227.0	110.0	116.0	1.0
NM_001167575	98.0	0	1.0	98.0	15.0	83.0	0
NM_001297665	1.0	0	0	1.0	1.0	0	0
NM_207407	0	0	1.0	0	0	0	0
NM_006820	5.0	0	0	5.0	4.0	1.0	0
NM_024829	299.0	0	0	299.0	216.0	79.0	4.0
NM_014601	1765.0	0	1.0	1765.0	1566.0	185.0	14.0
NM_000098	139.0	0	0	139.0	129.0	10.0	0
NM_002751	27.0	0	1.0	27.0	25.0	1.0	1.0
NM_006011	0	0	5.0	0	0	0	0
NM_016644	57.0	0	0	57.0	14.0	43.0	0
NM_001320602	1.0	0	0	1.0	1.0	0	0
NM_022120	0	0	0	0	0	0	0
NM_001112736	373.0	0	2.0	373.0	306.0	64.0	3.0
NM_001018100	0	0	0	0	0	0	0
NM_032780	49.0	0	0	49.0	44.0	5.0	0
NM_001031853	0	0	3.0	0	0	0	0
NM_002872	5.0	0	0	5.0	2.0	3.0	0
NM_001310135	2.0	0	0	2.0	1.0	1.0	0
NM_001198862	99.0	0	1.0	99.0	65.0	33.0	1.0
NM_021727	119.0	0	2.0	119.0	92.0	26.0	1.0
NM_205853	0	0	0	0	0	0	0
NM_020431	37.0	0	6.0	37.0	31.0	6.0	0
NM_004259	162.0	0	29.0	162.0	145.0	17.0	0
NM_015082	1.0	0	1.0	1.0	1.0	0	0
NM_006912	258.0	0	1.0	258.0	99.0	159.0	0
NM_022745	268.0	0	1.0	268.0	253.0	0	15.0
NM_001350912	9.0	0	0	9.0	9.0	0	0
NM_025136	190.0	0	2.0	190.0	180.0	7.0	3.0
NM_152434	100.0	0	6.0	100.0	89.0	8.0	3.0
NM_001145196	0	0	0	0	0	0	0
NM_198147	20.0	0	0	20.0	20.0	0	0
NM_000322	2.0	0	0	2.0	2.0	0	0
NM_058229	12.0	0	1.0	12.0	7.0	3.0	2.0
NM_001029860	9.0	0	0	9.0	4.0	5.0	0
NM_000942	3579.0	0	0	3579.0	3513.0	35.0	31.0
NM_001324309	277.0	0	0	277.0	240.0	3.0	34.0
NM_145243	21.0	0	2.0	21.0	21.0	0	0
NM_001354639	0	0	0	0	0	0	0
NM_001317395	285.0	0	1.0	285.0	281.0	2.0	2.0
NM_032804	147.0	0	0	147.0	105.0	42.0	0
NM_001330212	0	0	0	0	0	0	0
NM_001013653	0	0	0	0	0	0	0
NM_017706	238.0	0	0	238.0	209.0	29.0	0
NM_004593	2334.0	0	11.0	2334.0	1085.0	1229.0	20.0
NM_012428	424.0	0	1.0	424.0	349.0	61.0	14.0
NM_014280	416.0	0	1.0	416.0	377.0	37.0	2.0
NM_004179	0	0	0	0	0	0	0
NM_025258	1.0	0	0	1.0	1.0	0	0
NM_198464	0	0	0	0	0	0	0
NM_021960	2175.0	0	0	2175.0	2079.0	83.0	13.0
NM_134428	34.0	0	0	34.0	26.0	8.0	0
NM_020461	71.0	0	0	71.0	62.0	9.0	0
NM_001166010	100.0	0	0	100.0	94.0	6.0	0
NM_016441	205.0	0	1.0	205.0	198.0	4.0	3.0
NM_014689	514.0	0	72.0	514.0	489.0	23.0	2.0
NM_000491	0	0	0	0	0	0	0
NM_030935	1183.0	0	4.0	1183.0	242.0	941.0	0
NM_001191033	17.0	0	3.0	17.0	16.0	0	1.0
NM_003426	89.0	0	0	89.0	66.0	23.0	0
NM_003889	0	0	8.0	0	0	0	0
NM_000452	0	0	0	0	0	0	0
NM_000131	0	0	0	0	0	0	0
NM_000075	1173.0	0	2.0	1173.0	752.0	417.0	4.0
NM_001323354	9.0	0	0	9.0	9.0	0	0
NM_004328	182.0	0	13.0	182.0	164.0	18.0	0
NM_016127	1239.0	0	0	1239.0	868.0	354.0	17.0
NM_003795	764.0	0	1.0	764.0	474.0	288.0	2.0
NM_080826	1.0	0	0	1.0	1.0	0	0
NM_001331029	45.0	0	63.0	45.0	40.0	3.0	2.0
NM_001291088	0	0	1.0	0	0	0	0
NM_001350280	0	0	0	0	0	0	0
NM_181707	0	0	0	0	0	0	0
NM_032194	207.0	0	1.0	207.0	109.0	98.0	0
NM_020755	528.0	0	0	528.0	476.0	47.0	5.0
NM_181539	0	0	0	0	0	0	0
NM_152773	53.0	0	1.0	53.0	33.0	20.0	0
NM_001286458	319.0	0	1.0	319.0	263.0	51.0	5.0
NM_182688	292.0	0	8.0	292.0	175.0	99.0	18.0
NM_001276713	0	0	0	0	0	0	0
NM_001349118	21.0	0	1.0	21.0	7.0	14.0	0
NM_022568	0	0	0	0	0	0	0
NM_002124	0	0	0	0	0	0	0
NM_013266	0	0	4.0	0	0	0	0
NM_016153	0	0	0	0	0	0	0
NM_006868	76.0	0	1.0	76.0	26.0	50.0	0
NM_002910	1.0	0	0	1.0	1.0	0	0
NM_014680	138.0	0	0	138.0	116.0	19.0	3.0
NM_021209	0	0	0	0	0	0	0
NM_001104554	3.0	0	1.0	3.0	3.0	0	0
NM_024901	6.0	0	0	6.0	6.0	0	0
NM_001031617	34.0	0	1.0	34.0	16.0	13.0	5.0
NM_001276471	932.0	0	2.0	932.0	910.0	11.0	11.0
NM_016194	81.0	0	3.0	81.0	80.0	0	1.0
NM_178450	67.0	0	2.0	67.0	26.0	41.0	0
NM_001330399	148.0	0	22.0	148.0	52.0	81.0	15.0
NM_001109	1.0	0	0	1.0	1.0	0	0
NM_001008566	40.0	0	0	40.0	22.0	18.0	0
NM_052886	0	0	0	0	0	0	0
NM_031213	6.0	0	2.0	6.0	1.0	5.0	0
NM_001173984	57.0	0	0	57.0	40.0	16.0	1.0
NM_000112	57.0	0	0	57.0	39.0	17.0	1.0
NM_001287763	11.0	0	0	11.0	10.0	1.0	0
NM_001284406	0	0	0	0	0	0	0
NM_052857	168.0	0	0	168.0	167.0	1.0	0
NM_000572	0	0	0	0	0	0	0
NM_000019	544.0	0	3.0	544.0	495.0	39.0	10.0
NM_001308174	0	0	0	0	0	0	0
NM_001013672	18.0	0	0	18.0	18.0	0	0
NM_001199241	0	0	0	0	0	0	0
NM_012168	12.0	0	0	12.0	10.0	1.0	1.0
NM_001308313	0	0	0	0	0	0	0
NM_016308	336.0	0	0	336.0	313.0	19.0	4.0
NM_003286	935.0	0	0	935.0	801.0	122.0	12.0
NM_174894	772.0	0	0	772.0	673.0	99.0	0
NM_003742	0	0	1.0	0	0	0	0
NM_015978	0	0	0	0	0	0	0
NM_001346491	142.0	0	34.0	142.0	84.0	54.0	4.0
NM_023943	123.0	0	0	123.0	74.0	48.0	1.0
NM_032270	262.0	0	0	262.0	187.0	72.0	3.0
NM_001302551	0	0	0	0	0	0	0
NM_001033503	166.0	0	0	166.0	127.0	37.0	2.0
NM_001256295	37.0	0	3.0	37.0	37.0	0	0
NM_000069	1.0	0	0	1.0	1.0	0	0
NM_001257357	0	0	0	0	0	0	0
NM_001330447	402.0	0	1.0	402.0	305.0	94.0	3.0
NM_001042472	112.0	0	16.0	112.0	86.0	22.0	4.0
NM_001024598	0	0	0	0	0	0	0
NM_001251905	64.0	0	0	64.0	55.0	8.0	1.0
NM_024025	0	0	0	0	0	0	0
NM_007212	231.0	0	1.0	231.0	161.0	63.0	7.0
NM_001349109	2.0	0	3.0	2.0	1.0	1.0	0
NM_001688	757.0	0	0	757.0	604.0	153.0	0
NM_001039675	542.0	0	5.0	542.0	540.0	2.0	0
NM_001351281	0	0	0	0	0	0	0
NM_001049	0	0	0	0	0	0	0
NM_178840	0	0	0	0	0	0	0
NM_000475	2.0	0	0	2.0	2.0	0	0
NM_005324	3609.0	0	0	3609.0	2424.0	1171.0	14.0
NM_138737	0	0	0	0	0	0	0
NM_004864	323.0	0	2.0	323.0	308.0	14.0	1.0
NM_001679	470.0	0	4.0	470.0	290.0	179.0	1.0
NM_001355213	0	0	0	0	0	0	0
NM_031464	47.0	0	0	47.0	25.0	22.0	0
NM_018846	54.0	0	4.0	54.0	48.0	5.0	1.0
NM_006390	162.0	0	1.0	162.0	138.0	23.0	1.0
NM_001005237	0	0	0	0	0	0	0
NM_001256185	332.0	0	8.0	332.0	242.0	79.0	11.0
NM_005767	5.0	0	0	5.0	3.0	2.0	0
NM_001004717	0	0	0	0	0	0	0
NM_001127671	214.0	0	1.0	214.0	112.0	100.0	2.0
NM_001142556	16.0	0	0	16.0	15.0	1.0	0
NM_018945	0	0	1.0	0	0	0	0
NM_001079530	0	0	0	0	0	0	0
NM_002529	14.0	0	0	14.0	11.0	3.0	0
NM_001199281	279.0	0	21.0	279.0	245.0	32.0	2.0
