AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001282145	0	0	2.0	0	0	0	0
NM_019120	3.0	0	0	3.0	3.0	0	0
NM_020961	67.0	0	14.0	67.0	27.0	10.0	30.0
NM_006725	0	0	1.0	0	0	0	0
NM_001080449	181.0	0	25.0	181.0	156.0	8.0	17.0
NM_001303100	82.0	0	88.0	82.0	72.0	5.0	5.0
NM_019088	403.0	0	16.0	403.0	325.0	58.0	20.0
NM_001190316	156.0	0	68.0	156.0	104.0	22.0	30.0
NM_080668	1230.0	0	39.0	1230.0	393.0	61.0	776.0
NM_001080836	0	0	17.0	0	0	0	0
NM_001318864	529.0	0	108.0	529.0	196.0	39.0	294.0
NM_001145451	0	0	0	0	0	0	0
NM_001079559	276.0	0	9.0	276.0	225.0	10.0	41.0
NM_000769	0	0	1.0	0	0	0	0
NM_003482	658.0	0	19.0	658.0	569.0	0	89.0
NM_001310153	0	0	0	0	0	0	0
NM_014600	121.0	0	3.0	121.0	65.0	25.0	31.0
NM_015330	474.0	0	33.0	474.0	232.0	33.0	209.0
NM_016504	275.0	0	25.0	275.0	175.0	26.0	74.0
NM_001008530	135.0	0	19.0	135.0	89.0	26.0	20.0
NM_014458	161.0	0	21.0	161.0	127.0	10.0	24.0
NM_006763	66.0	0	11.0	66.0	16.0	6.0	44.0
NM_006139	4.0	0	1.0	4.0	0	0	4.0
NM_207395	72.0	0	7.0	72.0	36.0	6.0	30.0
NM_001005922	0	0	0	0	0	0	0
NM_001353160	29.0	0	38.0	29.0	16.0	13.0	0
NM_001099687	0	0	0	0	0	0	0
NM_000255	58.0	0	2.0	58.0	48.0	4.0	6.0
NM_001167928	126.0	0	14.0	126.0	71.0	19.0	36.0
NM_001261453	0	0	0	0	0	0	0
NM_001330751	1.0	0	2.0	1.0	0	0	1.0
NM_152540	106.0	0	39.0	106.0	94.0	7.0	5.0
NM_003941	101.0	0	10.0	101.0	31.0	24.0	46.0
NM_001161841	89.0	0	14.0	89.0	71.0	4.0	14.0
NM_144673	1.0	0	0	1.0	1.0	0	0
NM_006668	4.0	0	3.0	4.0	3.0	0	1.0
NM_030791	30.0	0	3.0	30.0	22.0	2.0	6.0
NM_002655	80.0	0	18.0	80.0	26.0	9.0	45.0
NM_001693	1101.0	0	35.0	1101.0	703.0	45.0	353.0
NM_001282876	0	0	0	0	0	0	0
NM_001004451	0	0	0	0	0	0	0
NM_016356	0	0	1.0	0	0	0	0
NM_000209	0	0	0	0	0	0	0
NM_001288773	45.0	0	13.0	45.0	16.0	22.0	7.0
NM_001190810	0	0	0	0	0	0	0
NM_000147	41.0	0	3.0	41.0	35.0	1.0	5.0
NM_001040613	80.0	0	8.0	80.0	23.0	22.0	35.0
NM_199046	0	0	0	0	0	0	0
NM_001257975	830.0	0	80.0	830.0	809.0	0	21.0
NM_004370	1922.0	0	125.0	1922.0	1619.0	51.0	252.0
NM_001164835	0	0	0	0	0	0	0
NM_001101341	0	0	0	0	0	0	0
NM_005413	1.0	0	0	1.0	1.0	0	0
NM_153234	8.0	0	0	8.0	4.0	1.0	3.0
NM_022469	0	0	1.0	0	0	0	0
NM_032354	2129.0	0	10.0	2129.0	20.0	8.0	2101.0
NM_130386	2.0	0	1.0	2.0	1.0	0	1.0
NM_012179	529.0	0	18.0	529.0	378.0	95.0	56.0
NM_001352592	74.0	0	36.0	74.0	43.0	18.0	13.0
NM_001346141	13.0	0	0	13.0	9.0	0	4.0
NM_015136	8.0	0	2.0	8.0	7.0	0	1.0
NM_001126106	14.0	0	0	14.0	12.0	1.0	1.0
NM_005409	0	0	0	0	0	0	0
NM_005883	474.0	0	17.0	474.0	404.0	4.0	66.0
NM_016633	0	0	0	0	0	0	0
NM_005076	1.0	0	1.0	1.0	0	0	1.0
NM_025179	567.0	0	51.0	567.0	416.0	78.0	73.0
NM_001164811	13.0	0	13.0	13.0	5.0	7.0	1.0
NM_206831	84.0	0	3.0	84.0	15.0	9.0	60.0
NM_012341	449.0	0	38.0	449.0	350.0	41.0	58.0
NM_018908	3.0	0	0	3.0	3.0	0	0
NM_138345	11.0	0	1.0	11.0	10.0	1.0	0
NM_001010852	0	0	0	0	0	0	0
NM_017680	0	0	0	0	0	0	0
NM_001177	126.0	0	14.0	126.0	43.0	16.0	67.0
NM_001316893	0	0	0	0	0	0	0
NM_016649	22.0	0	13.0	22.0	20.0	0	2.0
NM_032306	298.0	0	2.0	298.0	265.0	28.0	5.0
NM_005850	133.0	0	88.0	133.0	102.0	27.0	4.0
NM_016369	0	0	0	0	0	0	0
NM_006801	609.0	0	20.0	609.0	309.0	78.0	222.0
NM_001277403	24.0	0	37.0	24.0	13.0	8.0	3.0
NM_015718	0	0	2.0	0	0	0	0
NM_016368	839.0	0	21.0	839.0	791.0	34.0	14.0
NM_001242328	0	0	0	0	0	0	0
NM_001039999	0	0	0	0	0	0	0
NM_031206	216.0	0	8.0	216.0	189.0	11.0	16.0
NM_001272095	111.0	0	12.0	111.0	55.0	42.0	14.0
NM_001172673	3.0	0	3.0	3.0	3.0	0	0
NM_005204	0	0	1.0	0	0	0	0
NM_001127644	0	0	1.0	0	0	0	0
NM_001039479	572.0	0	39.0	572.0	279.0	93.0	200.0
NM_152429	40.0	0	0	40.0	23.0	4.0	13.0
NM_000132	7.0	0	15.0	7.0	5.0	0	2.0
NM_001353080	46.0	0	31.0	46.0	38.0	7.0	1.0
NM_152735	95.0	0	0	95.0	58.0	14.0	23.0
NM_001142298	560.0	0	183.0	560.0	353.0	30.0	177.0
NM_016438	0	0	0	0	0	0	0
NM_001004023	73.0	0	2.0	73.0	54.0	14.0	5.0
NM_021153	0	0	1.0	0	0	0	0
NM_015702	279.0	0	13.0	279.0	196.0	49.0	34.0
NM_001008219	0	0	0	0	0	0	0
NM_001191055	0	0	0	0	0	0	0
NM_006080	627.0	0	157.0	627.0	453.0	94.0	80.0
NM_001293	297.0	0	26.0	297.0	168.0	33.0	96.0
NM_206920	28.0	0	4.0	28.0	28.0	0	0
NM_016116	3.0	0	2.0	3.0	3.0	0	0
NM_000870	0	0	1.0	0	0	0	0
NM_001172357	0	0	0	0	0	0	0
NM_178861	0	0	0	0	0	0	0
NM_001195190	0	0	0	0	0	0	0
NM_015001	181.0	0	48.0	181.0	164.0	11.0	6.0
NM_001282208	630.0	0	17.0	630.0	234.0	47.0	349.0
NM_001304452	794.0	0	15.0	794.0	509.0	28.0	257.0
NM_004050	0	0	0	0	0	0	0
NM_004038	0	0	0	0	0	0	0
NM_014773	270.0	0	27.0	270.0	188.0	18.0	64.0
NM_021198	930.0	0	45.0	930.0	341.0	53.0	536.0
NM_001010844	23.0	0	3.0	23.0	16.0	2.0	5.0
NM_001284274	113.0	0	13.0	113.0	75.0	11.0	27.0
NM_001282907	495.0	0	20.0	495.0	355.0	127.0	13.0
NM_001005160	0	0	0	0	0	0	0
NM_013393	242.0	0	39.0	242.0	166.0	1.0	75.0
NM_001031680	48.0	0	20.0	48.0	21.0	0	27.0
NM_033553	0	0	0	0	0	0	0
NM_001152	598.0	0	3.0	598.0	465.0	94.0	39.0
NM_001004472	0	0	0	0	0	0	0
NM_001008218	0	0	0	0	0	0	0
NM_198075	61.0	0	9.0	61.0	41.0	4.0	16.0
NM_001319311	3.0	0	10.0	3.0	3.0	0	0
NM_206825	298.0	0	107.0	298.0	262.0	35.0	1.0
NM_003553	0	0	0	0	0	0	0
NM_001080554	1.0	0	6.0	1.0	1.0	0	0
NM_015545	0	0	0	0	0	0	0
NM_001271706	0	0	0	0	0	0	0
NM_021250	0	0	0	0	0	0	0
NM_006937	149.0	0	86.0	149.0	77.0	55.0	17.0
NM_001242313	0	0	0	0	0	0	0
NM_017994	1179.0	0	78.0	1179.0	454.0	191.0	534.0
NM_032131	12.0	0	18.0	12.0	4.0	7.0	1.0
NM_012067	3.0	0	2.0	3.0	3.0	0	0
NM_001006658	0	0	0	0	0	0	0
NM_001004743	0	0	0	0	0	0	0
NM_003181	0	0	0	0	0	0	0
NM_002539	2097.0	0	291.0	2097.0	1265.0	615.0	217.0
NM_080680	6.0	0	2.0	6.0	2.0	2.0	2.0
NM_002466	1732.0	0	91.0	1732.0	1323.0	238.0	171.0
NM_144778	86.0	0	22.0	86.0	25.0	31.0	30.0
NM_001195571	0	0	0	0	0	0	0
NM_006527	515.0	0	24.0	515.0	242.0	102.0	171.0
NM_001005466	0	0	0	0	0	0	0
NM_022047	126.0	0	10.0	126.0	106.0	1.0	19.0
NM_005338	614.0	0	141.0	614.0	356.0	7.0	251.0
NM_024766	61.0	0	148.0	61.0	41.0	12.0	8.0
NM_006248	0	0	0	0	0	0	0
NM_052913	4.0	0	0	4.0	3.0	0	1.0
NM_002396	73.0	0	10.0	73.0	45.0	17.0	11.0
NM_014495	0	0	0	0	0	0	0
NM_001256299	18.0	0	89.0	18.0	0	18.0	0
NM_001276718	0	0	0	0	0	0	0
NM_002709	778.0	0	47.0	778.0	253.0	87.0	438.0
NM_001204366	19.0	0	4.0	19.0	13.0	6.0	0
NM_001771	0	0	0	0	0	0	0
NM_001256443	43.0	0	0	43.0	22.0	6.0	15.0
NM_001037497	0	0	0	0	0	0	0
NM_032146	11.0	0	0	11.0	3.0	4.0	4.0
NM_198441	0	0	0	0	0	0	0
NM_001350517	268.0	0	33.0	268.0	85.0	71.0	112.0
NM_001349205	240.0	0	11.0	240.0	152.0	1.0	87.0
NM_152571	12.0	0	0	12.0	1.0	5.0	6.0
NM_001351804	26.0	0	44.0	26.0	19.0	4.0	3.0
NM_152481	0	0	1.0	0	0	0	0
NM_001136213	6.0	0	0	6.0	4.0	1.0	1.0
NM_152449	51.0	0	6.0	51.0	26.0	6.0	19.0
NM_001040443	0	0	0	0	0	0	0
NM_001203260	0	0	10.0	0	0	0	0
NM_001282866	221.0	0	4.0	221.0	60.0	4.0	157.0
NM_003446	0	0	4.0	0	0	0	0
NM_000383	10.0	0	2.0	10.0	9.0	1.0	0
NM_001134422	676.0	0	15.0	676.0	165.0	192.0	319.0
NM_020862	25.0	0	1.0	25.0	22.0	0	3.0
NM_015987	10.0	0	3.0	10.0	8.0	0	2.0
NM_001322402	0	0	4.0	0	0	0	0
NM_176817	0	0	0	0	0	0	0
NM_138458	77.0	0	28.0	77.0	53.0	9.0	15.0
NM_022575	231.0	0	6.0	231.0	207.0	24.0	0
NM_024103	234.0	0	4.0	234.0	179.0	26.0	29.0
NM_058169	40.0	0	12.0	40.0	15.0	7.0	18.0
NM_012403	0	0	0	0	0	0	0
NM_152655	33.0	0	4.0	33.0	3.0	24.0	6.0
NM_001671	9.0	0	0	9.0	7.0	0	2.0
NM_001143842	490.0	0	4.0	490.0	269.0	48.0	173.0
NM_033082	76.0	0	53.0	76.0	34.0	15.0	27.0
NM_030632	0	0	0	0	0	0	0
NM_000486	0	0	0	0	0	0	0
NM_001085455	0	0	0	0	0	0	0
NM_031916	0	0	0	0	0	0	0
NM_001844	1343.0	0	6.0	1343.0	1180.0	75.0	88.0
NM_001204083	0	0	0	0	0	0	0
NM_207392	0	0	0	0	0	0	0
NM_001354689	1158.0	0	93.0	1158.0	697.0	182.0	279.0
NM_006532	391.0	0	120.0	391.0	242.0	6.0	143.0
NM_024299	206.0	0	26.0	206.0	109.0	53.0	44.0
NM_001199815	130.0	0	4.0	130.0	50.0	44.0	36.0
NM_002087	1308.0	0	14.0	1308.0	1154.0	61.0	93.0
NM_001143823	68.0	0	8.0	68.0	40.0	9.0	19.0
NM_000576	2.0	0	0	2.0	2.0	0	0
NM_001083124	0	0	0	0	0	0	0
NM_001126049	4.0	0	0	4.0	2.0	2.0	0
NM_001199140	316.0	0	21.0	316.0	83.0	7.0	226.0
NM_024599	134.0	0	50.0	134.0	96.0	8.0	30.0
NM_001163213	31.0	0	1.0	31.0	20.0	1.0	10.0
NM_004170	0	0	0	0	0	0	0
NM_005294	0	0	0	0	0	0	0
NM_001136507	0	0	0	0	0	0	0
NM_012318	981.0	0	48.0	981.0	523.0	74.0	384.0
NM_022164	0	0	0	0	0	0	0
NM_017836	142.0	0	11.0	142.0	97.0	11.0	34.0
NM_182527	27.0	0	0	27.0	10.0	0	17.0
NM_016274	823.0	0	14.0	823.0	704.0	92.0	27.0
NM_006688	218.0	0	2.0	218.0	126.0	52.0	40.0
NM_007144	59.0	0	13.0	59.0	29.0	2.0	28.0
NM_000972	685.0	0	336.0	685.0	667.0	17.0	1.0
NM_001105251	76.0	0	17.0	76.0	56.0	6.0	14.0
NM_001300842	27.0	0	17.0	27.0	15.0	3.0	9.0
NM_001318841	0	0	7.0	0	0	0	0
NM_030785	1.0	0	2.0	1.0	1.0	0	0
NM_018000	111.0	0	7.0	111.0	36.0	21.0	54.0
NM_005383	0	0	0	0	0	0	0
NM_001355573	4.0	0	0	4.0	0	0	4.0
NM_198407	0	0	0	0	0	0	0
NM_001297753	42.0	0	11.0	42.0	20.0	8.0	14.0
NM_005435	0	0	0	0	0	0	0
NM_002231	254.0	0	17.0	254.0	154.0	51.0	49.0
NM_001352379	486.0	0	152.0	486.0	314.0	53.0	119.0
NM_012196	0	0	0	0	0	0	0
NM_014937	141.0	0	21.0	141.0	102.0	20.0	19.0
NM_001003803	31.0	0	9.0	31.0	22.0	3.0	6.0
NM_005622	6.0	0	3.0	6.0	6.0	0	0
NM_001318787	0	0	1.0	0	0	0	0
NM_001496	2.0	0	2.0	2.0	2.0	0	0
NM_012110	71.0	0	19.0	71.0	22.0	44.0	5.0
NM_001190946	77.0	0	33.0	77.0	59.0	5.0	13.0
NM_020184	268.0	0	11.0	268.0	156.0	9.0	103.0
NM_052838	2.0	0	1.0	2.0	1.0	0	1.0
NM_001040033	0	0	0	0	0	0	0
NM_152527	7.0	0	6.0	7.0	5.0	1.0	1.0
NM_000772	0	0	1.0	0	0	0	0
NM_020689	5.0	0	16.0	5.0	2.0	1.0	2.0
NM_001195135	4.0	0	0	4.0	4.0	0	0
NM_013300	81.0	0	8.0	81.0	57.0	12.0	12.0
NM_000435	2248.0	0	68.0	2248.0	2152.0	22.0	74.0
NM_001024227	1659.0	0	84.0	1659.0	592.0	75.0	992.0
NM_015720	452.0	0	29.0	452.0	388.0	20.0	44.0
NM_001258406	0	0	0	0	0	0	0
NM_003216	157.0	0	4.0	157.0	45.0	3.0	109.0
NM_032876	330.0	0	15.0	330.0	171.0	46.0	113.0
NM_014941	172.0	0	25.0	172.0	124.0	16.0	32.0
NM_020365	162.0	0	22.0	162.0	127.0	21.0	14.0
NM_001294340	271.0	0	55.0	271.0	207.0	41.0	23.0
NM_033200	425.0	0	14.0	425.0	366.0	12.0	47.0
NM_006607	0	0	0	0	0	0	0
NM_006338	0	0	0	0	0	0	0
NM_031439	29.0	0	1.0	29.0	16.0	2.0	11.0
NM_001174108	0	0	0	0	0	0	0
NM_018188	364.0	0	24.0	364.0	230.0	25.0	109.0
NM_001105537	415.0	0	67.0	415.0	372.0	33.0	10.0
NM_001003674	1.0	0	0	1.0	0	0	1.0
NM_080594	441.0	0	77.0	441.0	168.0	23.0	250.0
NM_001619	1088.0	0	45.0	1088.0	668.0	128.0	292.0
NM_001201483	8255.0	0	48.0	8255.0	5101.0	1501.0	1653.0
NM_018211	172.0	0	14.0	172.0	126.0	6.0	40.0
NM_006614	0	0	0	0	0	0	0
NM_005801	234.0	0	16.0	234.0	65.0	29.0	140.0
NM_001004313	0	0	18.0	0	0	0	0
NM_001080529	1.0	0	1.0	1.0	0	0	1.0
NM_181573	123.0	0	37.0	123.0	107.0	11.0	5.0
NM_001123040	9.0	0	0	9.0	8.0	0	1.0
NM_001042	12.0	0	0	12.0	10.0	1.0	1.0
NM_001145783	0	0	0	0	0	0	0
NM_001134659	0	0	0	0	0	0	0
NM_173352	0	0	0	0	0	0	0
NM_001352249	1.0	0	2.0	1.0	0	1.0	0
NM_001443	0	0	0	0	0	0	0
NM_006897	13.0	0	3.0	13.0	11.0	0	2.0
NM_001078172	22.0	0	0	22.0	5.0	4.0	13.0
NM_007024	166.0	0	4.0	166.0	90.0	41.0	35.0
NM_001322500	16.0	0	30.0	16.0	15.0	1.0	0
NM_024898	0	0	0	0	0	0	0
NM_001011544	163.0	0	30.0	163.0	122.0	0	41.0
NM_032803	41.0	0	0	41.0	36.0	4.0	1.0
NM_001348203	0	0	0	0	0	0	0
NM_001324415	559.0	0	12.0	559.0	158.0	156.0	245.0
NM_001349346	159.0	0	11.0	159.0	90.0	4.0	65.0
NM_005315	0	0	0	0	0	0	0
NM_001127401	80.0	0	5.0	80.0	19.0	11.0	50.0
NM_019071	70.0	0	12.0	70.0	41.0	20.0	9.0
NM_012387	0	0	2.0	0	0	0	0
NM_000799	0	0	2.0	0	0	0	0
NM_001029885	145.0	0	11.0	145.0	51.0	32.0	62.0
NM_001198845	0	0	19.0	0	0	0	0
NM_001128215	0	0	0	0	0	0	0
NM_001290254	4.0	0	6.0	4.0	2.0	0	2.0
NM_002430	65.0	0	12.0	65.0	49.0	9.0	7.0
NM_053003	0	0	0	0	0	0	0
NM_001128917	904.0	0	42.0	904.0	561.0	121.0	222.0
NM_030763	5.0	0	4.0	5.0	1.0	1.0	3.0
NM_182528	0	0	0	0	0	0	0
NM_014468	0	0	0	0	0	0	0
NM_001030059	1.0	0	3.0	1.0	1.0	0	0
NM_001093729	30.0	0	574.0	30.0	27.0	3.0	0
NM_001166305	71.0	0	37.0	71.0	43.0	13.0	15.0
NM_000179	826.0	0	28.0	826.0	761.0	51.0	14.0
NM_001308292	1.0	0	0	1.0	1.0	0	0
NM_001032377	0	0	0	0	0	0	0
NM_022450	214.0	0	24.0	214.0	196.0	5.0	13.0
NM_001868	5.0	0	4.0	5.0	5.0	0	0
NM_013262	286.0	0	44.0	286.0	167.0	51.0	68.0
NM_001195541	69.0	0	11.0	69.0	55.0	6.0	8.0
NM_001353882	6.0	0	0	6.0	2.0	3.0	1.0
NM_000158	105.0	0	19.0	105.0	81.0	10.0	14.0
NM_001135674	57.0	0	3.0	57.0	16.0	27.0	14.0
NM_019005	80.0	0	31.0	80.0	54.0	21.0	5.0
NM_153702	59.0	0	10.0	59.0	29.0	2.0	28.0
NM_152315	0	0	0	0	0	0	0
NM_018441	48.0	0	4.0	48.0	35.0	7.0	6.0
NM_001039523	2313.0	0	96.0	2313.0	1767.0	230.0	316.0
NM_199339	0	0	0	0	0	0	0
NM_015042	477.0	0	65.0	477.0	331.0	0	146.0
NM_018921	29.0	0	0	29.0	29.0	0	0
NM_001123	135.0	0	91.0	135.0	87.0	33.0	15.0
NM_001297646	4.0	0	0	4.0	2.0	2.0	0
NM_004076	2.0	0	1.0	2.0	2.0	0	0
NM_001144825	8.0	0	3.0	8.0	7.0	0	1.0
NM_001448	4.0	0	48.0	4.0	1.0	0	3.0
NM_001286259	28.0	0	2.0	28.0	11.0	2.0	15.0
NM_006083	146.0	0	8.0	146.0	113.0	22.0	11.0
NM_198947	52.0	0	5.0	52.0	35.0	7.0	10.0
NM_031452	27.0	0	1.0	27.0	5.0	18.0	4.0
NM_175744	1081.0	0	14.0	1081.0	632.0	79.0	370.0
NM_001297619	21.0	0	11.0	21.0	7.0	0	14.0
NM_001160223	63.0	0	10.0	63.0	22.0	5.0	36.0
NM_032368	195.0	0	8.0	195.0	54.0	24.0	117.0
NM_020144	0	0	0	0	0	0	0
NM_020325	235.0	0	41.0	235.0	171.0	13.0	51.0
NM_176871	163.0	0	161.0	163.0	142.0	1.0	20.0
NM_000775	2.0	0	0	2.0	2.0	0	0
NM_015033	141.0	0	82.0	141.0	74.0	17.0	50.0
NM_022371	507.0	0	15.0	507.0	345.0	28.0	134.0
NM_001030055	379.0	0	42.0	379.0	297.0	21.0	61.0
NM_006092	144.0	0	17.0	144.0	100.0	22.0	22.0
NM_000564	0	0	3.0	0	0	0	0
NM_001204871	0	0	9.0	0	0	0	0
NM_001128608	258.0	0	50.0	258.0	182.0	19.0	57.0
NM_001351028	1.0	0	3.0	1.0	0	0	1.0
NM_033317	1.0	0	0	1.0	1.0	0	0
NM_002999	346.0	0	16.0	346.0	114.0	26.0	206.0
NM_015325	261.0	0	22.0	261.0	219.0	20.0	22.0
NM_002644	0	0	0	0	0	0	0
NM_001166012	34.0	0	31.0	34.0	12.0	12.0	10.0
NM_001247997	89.0	0	69.0	89.0	67.0	6.0	16.0
NM_001164496	9.0	0	11.0	9.0	9.0	0	0
NM_144688	0	0	1.0	0	0	0	0
NM_004767	1.0	0	0	1.0	1.0	0	0
NM_003696	0	0	0	0	0	0	0
NM_153451	93.0	0	17.0	93.0	16.0	10.0	67.0
NM_003381	0	0	0	0	0	0	0
NM_000434	516.0	0	6.0	516.0	385.0	31.0	100.0
NM_003420	96.0	0	2.0	96.0	55.0	19.0	22.0
NM_001348268	0	0	0	0	0	0	0
NM_018924	1.0	0	0	1.0	1.0	0	0
NM_005274	112.0	0	9.0	112.0	33.0	49.0	30.0
NM_001318380	343.0	0	12.0	343.0	279.0	52.0	12.0
NM_025211	2.0	0	3.0	2.0	0	2.0	0
NM_001142310	40.0	0	16.0	40.0	20.0	6.0	14.0
NM_152600	170.0	0	3.0	170.0	155.0	2.0	13.0
NM_001636	0	0	0	0	0	0	0
NM_006409	1704.0	0	113.0	1704.0	1247.0	212.0	245.0
NM_145804	76.0	0	55.0	76.0	48.0	12.0	16.0
NM_007027	269.0	0	51.0	269.0	240.0	21.0	8.0
NM_001346874	104.0	0	13.0	104.0	36.0	68.0	0
NM_004483	6.0	0	7.0	6.0	6.0	0	0
NM_001085372	125.0	0	0	125.0	45.0	19.0	61.0
NM_001101401	10.0	0	6.0	10.0	10.0	0	0
NM_001288951	281.0	0	123.0	281.0	183.0	41.0	57.0
NM_002035	103.0	0	8.0	103.0	53.0	11.0	39.0
NM_001114091	358.0	0	61.0	358.0	174.0	29.0	155.0
NM_022159	0	0	0	0	0	0	0
NM_022903	99.0	0	12.0	99.0	81.0	9.0	9.0
NM_001127244	963.0	0	103.0	963.0	644.0	45.0	274.0
NM_001329495	56.0	0	6.0	56.0	39.0	5.0	12.0
NM_001035	4.0	0	2.0	4.0	4.0	0	0
NM_020753	507.0	0	7.0	507.0	369.0	77.0	61.0
NM_173535	2.0	0	12.0	2.0	1.0	0	1.0
NM_001352129	0	0	0	0	0	0	0
NM_001017986	0	0	0	0	0	0	0
NM_016626	345.0	0	3.0	345.0	231.0	39.0	75.0
NM_001320757	131.0	0	28.0	131.0	113.0	13.0	5.0
NM_006307	523.0	0	9.0	523.0	433.0	37.0	53.0
NM_152519	57.0	0	32.0	57.0	49.0	7.0	1.0
NM_001002923	0	0	0	0	0	0	0
NM_006391	438.0	0	547.0	438.0	297.0	86.0	55.0
NM_003731	590.0	0	176.0	590.0	236.0	57.0	297.0
NM_018093	438.0	0	20.0	438.0	406.0	24.0	8.0
NM_016614	143.0	0	13.0	143.0	87.0	2.0	54.0
NM_014983	481.0	0	31.0	481.0	353.0	64.0	64.0
NM_018476	1.0	0	0	1.0	0	1.0	0
NM_144718	37.0	0	6.0	37.0	26.0	5.0	6.0
NM_001031665	0	0	0	0	0	0	0
NM_014049	287.0	0	40.0	287.0	223.0	18.0	46.0
NM_001292025	218.0	0	16.0	218.0	82.0	25.0	111.0
NM_052893	285.0	0	78.0	285.0	95.0	8.0	182.0
NM_004204	332.0	0	52.0	332.0	204.0	14.0	114.0
NM_001354909	484.0	0	295.0	484.0	408.0	66.0	10.0
NM_001033549	833.0	0	257.0	833.0	635.0	80.0	118.0
NM_021219	57.0	0	6.0	57.0	35.0	5.0	17.0
NM_001350698	1102.0	0	367.0	1102.0	971.0	42.0	89.0
NM_032423	44.0	0	27.0	44.0	20.0	10.0	14.0
NM_130446	1.0	0	0	1.0	1.0	0	0
NM_032107	7.0	0	13.0	7.0	7.0	0	0
NM_007256	0	0	1.0	0	0	0	0
NM_012460	26.0	0	16.0	26.0	9.0	10.0	7.0
NM_174916	165.0	0	30.0	165.0	130.0	6.0	29.0
NM_175629	407.0	0	84.0	407.0	314.0	9.0	84.0
NM_001135054	235.0	0	32.0	235.0	191.0	1.0	43.0
NM_173573	9.0	0	2.0	9.0	9.0	0	0
NM_001710	0	0	2.0	0	0	0	0
NM_017614	0	0	0	0	0	0	0
NM_001270399	1141.0	0	2.0	1141.0	700.0	280.0	161.0
NM_014321	390.0	0	19.0	390.0	232.0	23.0	135.0
NM_032609	0	0	1.0	0	0	0	0
NM_001009881	156.0	0	94.0	156.0	128.0	22.0	6.0
NM_014106	110.0	0	7.0	110.0	53.0	17.0	40.0
NM_001142446	366.0	0	108.0	366.0	213.0	1.0	152.0
NM_175748	662.0	0	8.0	662.0	284.0	29.0	349.0
NM_001353136	0	0	1.0	0	0	0	0
NM_013359	15.0	0	5.0	15.0	15.0	0	0
NM_012291	454.0	0	48.0	454.0	444.0	5.0	5.0
NM_181726	4.0	0	1.0	4.0	3.0	1.0	0
NM_144598	52.0	0	79.0	52.0	35.0	4.0	13.0
NM_024697	0	0	4.0	0	0	0	0
NM_001324266	65.0	0	2.0	65.0	33.0	9.0	23.0
NM_020381	70.0	0	35.0	70.0	37.0	10.0	23.0
NM_005282	1.0	0	1.0	1.0	1.0	0	0
NM_001134462	0	0	1.0	0	0	0	0
NM_001278351	178.0	0	40.0	178.0	95.0	36.0	47.0
NM_001127	910.0	0	171.0	910.0	665.0	35.0	210.0
NM_001308196	38.0	0	10.0	38.0	31.0	1.0	6.0
NM_004890	257.0	0	13.0	257.0	176.0	16.0	65.0
NM_006184	820.0	0	15.0	820.0	559.0	22.0	239.0
NM_004126	704.0	0	9.0	704.0	103.0	406.0	195.0
NM_005061	0	0	0	0	0	0	0
NM_000415	0	0	0	0	0	0	0
NM_001256910	520.0	0	29.0	520.0	303.0	20.0	197.0
NM_001324355	156.0	0	2.0	156.0	20.0	47.0	89.0
NM_001003722	422.0	0	20.0	422.0	345.0	16.0	61.0
NM_004705	29.0	0	9.0	29.0	18.0	3.0	8.0
NM_006353	221.0	0	8.0	221.0	40.0	49.0	132.0
NM_152505	1.0	0	1.0	1.0	1.0	0	0
NM_001143832	0	0	0	0	0	0	0
NM_006547	281.0	0	192.0	281.0	140.0	6.0	135.0
NM_002931	486.0	0	3.0	486.0	367.0	60.0	59.0
NM_181621	0	0	0	0	0	0	0
NM_001243974	161.0	0	24.0	161.0	96.0	58.0	7.0
NM_173825	58.0	0	7.0	58.0	26.0	2.0	30.0
NM_004431	685.0	0	30.0	685.0	571.0	28.0	86.0
NM_020661	0	0	0	0	0	0	0
NM_152722	0	0	0	0	0	0	0
NM_001127393	366.0	0	13.0	366.0	116.0	78.0	172.0
NM_005567	2841.0	0	69.0	2841.0	2285.0	253.0	303.0
NM_001007595	0	0	0	0	0	0	0
NM_005693	82.0	0	13.0	82.0	72.0	6.0	4.0
NM_001320153	506.0	0	88.0	506.0	165.0	246.0	95.0
NM_001130167	0	0	0	0	0	0	0
NM_001355465	0	0	0	0	0	0	0
NM_007148	1.0	0	0	1.0	0	0	1.0
NM_001171623	181.0	0	16.0	181.0	34.0	72.0	75.0
NM_001256171	41.0	0	68.0	41.0	21.0	19.0	1.0
NM_002629	54.0	0	17.0	54.0	1.0	18.0	35.0
NM_025207	245.0	0	26.0	245.0	236.0	5.0	4.0
NM_001005519	0	0	0	0	0	0	0
NM_004417	382.0	0	24.0	382.0	230.0	104.0	48.0
NM_001949	306.0	0	173.0	306.0	106.0	27.0	173.0
NM_001005326	0	0	0	0	0	0	0
NM_024746	2.0	0	0	2.0	2.0	0	0
NM_000028	57.0	0	8.0	57.0	47.0	1.0	9.0
NM_001289117	1.0	0	0	1.0	0	1.0	0
NM_015617	22.0	0	4.0	22.0	6.0	0	16.0
NM_013416	0	0	0	0	0	0	0
