AccNum	GeneName	cdReads0	cdRPKM0	cdReads1	cdRPKM1	cdReads2	cdRPKM2	cdReads3	cdRPKM3	cdReads4	cdRPKM4	cdReads5	cdRPKM5
NM_024980	GPR157	2.0	0.34369853887699997	3.0	0.521365321473	6.0	0.986275534092	3.0	0.7883353114239999	1.0	0.160700683366	1.0	0.25858137886599997
NM_015976	SNX7	251.0	32.0643362552	259.0	33.4596576223	278.0	33.9697732627	110.0	21.487369550300002	68.0	8.12320622464	70.0	13.4553850242
NM_001037165	FOXK1	403.0	31.7026783054	424.0	33.7310577468	398.0	29.948377525700003	185.0	22.253825139899998	155.0	11.402304618099999	131.0	15.506427755
NM_001037163	FAM220A	17.0	3.7753962578199993	13.0	2.9196458002499996	22.0	4.673428684619999	8.0	2.71672476552	10.0	2.07674729273	9.0	3.00750034496
NM_001037161	ACOT1	7.0	0.957794980378	5.0	0.6918591943719999	8.0	1.04704132529	1.0	0.209226433364	2.0	0.255902510004	6.0	1.23530819856
NM_015276	USP22	288.0	31.6150382225	272.0	30.1955763372	323.0	33.9158780621	140.0	23.5001857094	110.0	11.2918198806	83.0	13.709729075699999
NM_001289103	PRKCSH	3452.0	371.87155940699995	3281.0	357.438726516	3763.0	387.75349020199997	2008.0	330.771377235	1399.0	140.932100794	1234.0	200.026204535
NM_015264	KIAA0930	27.0	3.8024794447500003	25.0	3.56054365884	36.0	4.84958896763	36.0	7.752604818689999	25.0	3.2924042445599997	26.0	5.50967542871
NM_138473	SP1	935.0	68.687234716	995.0	73.919785528	763.0	53.6152430288	246.0	27.6338606875	239.0	16.418457604300002	227.0	25.0922632682
NM_138471	SPINDOC	263.0	39.7538645072	247.0	37.756676055599996	268.0	38.7487518734	122.0	28.1984651709	93.0	13.1454841723	82.0	18.6503511793
NM_138477	CDAN1	117.0	5.50141570046	99.0	4.70757221864	118.0	5.30725466554	55.0	3.95451589444	44.0	1.9346896603200001	42.0	2.9715801454000004
NM_130469	JDP2	21.0	7.3937100314499995	11.0	3.9165980247300003	26.0	8.75620230267	17.0	9.15238068873	7.0	2.3046829712	8.0	4.23821186824
NM_001289108	FAM96A	106.0	59.4231415565	100.0	56.6921514612	116.0	62.2023870821	64.0	54.862014682399995	36.0	18.8721889902	36.0	30.3669937744
NM_202002	FOXM1	201.0	14.471336983499999	201.0	14.6346335624	288.0	19.8337304412	173.0	19.0458665763	121.0	8.14644262209	130.0	14.0833349487
NM_001330309	ARPP19	130.0	77.3853205059	94.0	56.5869495306	129.0	73.45210781729999	43.0	39.1404418538	36.0	20.0395408865	29.0	25.975432532600003
NM_025208	PDGFD	17.0	2.64583026154	21.0	3.3052593965099994	14.0	2.0842049022299998	5.0	1.1899400927200001	3.0	0.436620724616	8.0	1.8734952732900003
NM_172240	POC1B	115.0	13.8627469125	113.0	13.7753643185	86.0	9.91629012982	23.0	4.23956526561	25.0	2.81813306946	28.0	5.0787758087
NM_025209	EPC1	68.0	4.69105389263	74.0	5.16257560857	104.0	6.86268663148	76.0	8.01709697831	65.0	4.193193458430001	76.0	7.88904909285
NM_007300	BRCA1	387.0	11.854591089500001	403.0	12.4840027321	258.0	7.559527276689999	105.0	4.91820862724	93.0	2.66396549274	67.0	3.08816127375
NM_181672	OGT	488.0	26.9128758465	521.0	29.057028881199997	384.0	20.2567995082	129.0	10.8785755296	151.0	7.7873064672800005	159.0	13.1943186099
NM_198892	BMP2K	59.0	2.93178994608	71.0	3.5678976216500002	93.0	4.4204156467699995	47.0	3.5712539409099997	25.0	1.16169168698	37.0	2.76650921003
NM_000182	HADHA	1057.0	79.88561746020001	1096.0	83.7678480909	863.0	62.3883822141	278.0	32.127759498	251.0	17.739336168	190.0	21.6071141712
NM_001303439	HEXIM2	69.0	13.882067814200001	59.0	12.004118621199998	45.0	8.659980299339999	37.0	11.3827927893	43.0	8.089907572360001	32.0	9.687341413110001
NM_004031	IRF7	62.0	6.92449512755	45.0	5.0825555516900005	60.0	6.40983712679	58.0	9.90527308126	41.0	4.28203600396	35.0	5.88185109373
NM_001290046	CECR2	191.0	8.47701669138	189.0	8.48290632202	227.0	9.6368444192	103.0	6.990189202610001	112.0	4.64833829087	132.0	8.81522007337
NM_001290040	ROBO2	4.0	0.15994835050200001	9.0	0.36394476734399994	8.0	0.305991301436	1.0	0.0611451211077	2.0	0.07478591358839999	2.0	0.12033704058
NM_001130142	VWA5A	242.0	17.755283096	244.0	18.1040298669	198.0	13.895582111800001	53.0	5.9460716755	47.0	3.2246317556700004	56.0	6.182296346549999
NM_001350070	RCOR3	86.0	11.468259791400001	88.0	11.8673824675	98.0	12.5004160071	32.0	6.52515879017	29.0	3.6163220755500003	43.0	8.62813801813
NM_001024674	LIN52	100.0	49.3515850695	107.0	53.4020684832	103.0	48.622540860200004	52.0	39.2415799465	34.0	15.690979545	30.0	22.277780333000003
NM_032689	ZNF607	55.0	4.55634791854	42.0	3.51865490991	35.0	2.77345774293	27.0	3.42026683177	18.0	1.39443003299	23.0	2.86702567557
NM_001308240	C19orf70	396.0	162.167208471	373.0	154.472040212	347.0	135.924157294	149.0	93.30311827690001	105.0	40.2093624762	91.0	56.073647093599995
NM_199418	PRCP	326.0	36.339153624	319.0	35.960116227	298.0	31.7740658551	119.0	20.2836544993	62.0	6.46277342833	82.0	13.7537338813
NM_006653	FRS3	5.0	0.585612114922	3.0	0.355332146075	3.0	0.33609389397	4.0	0.716377727217	6.0	0.6571451879619999	4.0	0.7049358482670001
NM_001351246	SMUG1	59.0	12.570996005	66.0	14.221152975399999	62.0	12.6359728943	36.0	11.729033120499999	14.0	2.78943178801	13.0	4.167835656399999
NM_001293228	MYCN	21.0	2.60767407561	9.0	1.1301854710600001	6.0	0.7126636117309999	9.0	1.7089075138	5.0	0.5805960173210001	9.0	1.68161309611
NM_001257291	SLC9A7	53.0	4.20947976638	42.0	3.37345594527	34.0	2.5830379875	26.0	3.1576787164599995	24.0	1.78251762127	19.0	2.2706788482499998
NM_001257293	HNRNPH1	4824.0	618.987320576	4549.0	590.287499793	3953.0	485.177427624	1377.0	270.17827793099997	1185.0	142.187964642	1047.0	202.148578742
NM_002931	RING1	394.0	55.8970360819	390.0	55.953899857399996	441.0	59.845357714799995	193.0	41.8689338864	162.0	21.4920383218	204.0	43.5484079434
NM_031438	NUDT12	80.0	9.97690791038	86.0	10.8462003811	52.0	6.20309795956	21.0	4.0046752753099994	17.0	1.98255357102	15.0	2.8147951392699997
NM_031439	SOX7	162.0	24.0465281082	133.0	19.9646730814	92.0	13.0624461482	54.0	12.2566888522	35.0	4.85820060766	33.0	7.370566398099999
NM_031434	TMUB1	73.0	17.0652586267	72.0	17.021416811199998	83.0	18.5595493217	41.0	14.656015182400001	30.0	6.5581493454499995	22.0	7.73859737885
NM_031435	THAP2	25.0	6.303641324380001	22.0	5.60979979087	10.0	2.41185283446	3.0	1.15668412506	10.0	2.3578790223099997	4.0	1.5176129833899998
NM_002939	RNH1	1051.0	131.355332494	1101.0	139.157143986	1305.0	156.010857211	802.0	153.2714957	545.0	63.6959072249	382.0	71.8386085285
NM_031430	RILP	64.0	9.19265345773	44.0	6.3912644383599995	57.0	7.8313221513	35.0	7.687249802939999	23.0	3.0892907488800003	17.0	3.6741712340300006
NM_031431	COG3	63.0	4.388064337119999	63.0	4.437579865280001	68.0	4.5304429841000005	28.0	2.98217073176	29.0	1.8888630382599998	28.0	2.9345399425400003
NM_152595	PGBD4	14.0	1.3794862857299999	11.0	1.09611275777	3.0	0.282754760627	6.0	0.9040295721449999	2.0	0.18428474269900003	1.0	0.148265090954
NM_001256155	ARMCX4	90.0	2.2683203438799997	95.0	2.42135618528	75.0	1.8081000625	33.0	1.2717971676200002	43.0	1.013445427	29.0	1.09978915568
NM_001272036	LRRC14	172.0	20.1042772862	143.0	16.9032125278	181.0	20.2366170315	102.0	18.2306530318	101.0	11.039551398199999	48.0	8.44210623147
NM_022834	VWA1	318.0	41.169844710700005	353.0	46.216814685600006	354.0	43.8383995243	222.0	43.9488098279	105.0	12.711928495799999	78.0	15.1948447922
NM_181503	EXOSC8	204.0	42.5243188606	196.0	41.3177311804	170.0	33.896545431599996	55.0	17.5312112577	49.0	9.55153809001	59.0	18.5058384644
NM_001272051	C16orf91	48.0	20.838985094	47.0	20.635090618299998	34.0	14.119312909100001	21.0	13.9410876126	7.0	2.84186471636	14.0	9.145615084089998
NM_003366	UQCRC2	1241.0	157.834847959	1220.0	156.914884419	1099.0	133.698990022	336.0	65.3450097787	255.0	30.327829407	234.0	44.7812826695
NM_001358	DHX15	2154.0	156.249846307	2207.0	161.900961838	1769.0	122.744220489	593.0	65.7764799542	488.0	33.1027256911	453.0	49.4449177316
NM_001278464	DNM1L	758.0	58.357262313	738.0	57.458629348900004	650.0	47.8672392546	218.0	25.663993285	159.0	11.4470310775	188.0	21.7787580536
NM_001025071	RPS14	1952.0	741.5205529289999	1873.0	719.539024193	1875.0	681.3087571030001	745.0	432.75459464	542.0	192.536334533	486.0	277.798058179
NM_001166175	NKX2-5	6.0	3.0659126299799997	6.0	3.1005088144200004	14.0	6.842832024140001	3.0	2.34407667822	8.0	3.8226852821800006	6.0	4.61327486543
NM_175738	RAB37	3.0	0.798267574166	3.0	0.8072753364749999	2.0	0.509045436951	1.0	0.40688274138	1.0	0.248826864566	1.0	0.400384070502
NM_153605	CRYBG3	80.0	1.5547991795700002	88.0	1.7295781246900002	52.0	0.9666894497730001	23.0	0.6835246591140001	40.0	0.7269664033769999	7.0	0.204706631805
NM_175732	PTPMT1	134.0	38.3036708277	149.0	43.072002399700004	140.0	38.2792088479	71.0	31.033873249699997	32.0	8.5537314235	51.0	21.9358936052
NM_178526	SLC25A42	59.0	10.6794354776	63.0	11.532143286300002	69.0	11.9466102311	31.0	8.58025141462	21.0	3.5545580621599995	15.0	4.0854236660900005
NM_003550	MAD1L1	314.0	25.216669433699998	280.0	22.7399394734	304.0	23.3523709212	197.0	24.191697234	160.0	12.0156727924	138.0	16.6758016346
NM_003559	PIP4K2B	190.0	26.3090104579	183.0	25.6256681749	212.0	28.079288107300002	106.0	22.443925221199997	137.0	17.7395056515	139.0	28.961114433000002
NM_001145204	SHISA9	6.0	0.815172063972	5.0	0.686975482412	8.0	1.03965044535	3.0	0.6232486226789999	2.0	0.254096139345	2.0	0.40886279199500003
NM_001746	CANX	4208.0	409.739662509	4202.0	413.77239975199996	3209.0	298.883066743	1148.0	170.929175382	1092.0	99.4317186089	1022.0	149.738240896
NM_001145206	KIAA1671	132.0	4.2179628102599995	145.0	4.68565181003	163.0	4.98213783906	67.0	3.2737510663700005	47.0	1.4044190324899999	51.0	2.45215855464
NM_001330540	MMACHC	102.0	26.0602573549	97.0	25.0624462499	64.0	15.6407589123	48.0	18.752613425699998	38.0	9.07887754519	38.0	14.6087037405
NM_001172435	RAB3GAP1	594.0	34.6798428631	636.0	37.5509550851	609.0	34.010051379800004	210.0	18.7478731291	203.0	11.082985046500001	228.0	20.0297292944
NM_001315530	RPL26	526.0	208.027071805	538.0	215.17389596400002	520.0	196.71468186799999	163.0	98.57431126959999	149.0	55.1049247398	121.0	72.0060584874
NM_020734	RIMKLB	74.0	11.0409825202	78.0	11.7691148537	69.0	9.847464247360001	21.0	4.791123133	26.0	3.6275999221800004	38.0	8.53118099575
NM_139021	MAPK15	14.0	1.4832641531	11.0	1.17857261661	9.0	0.91207865905	9.0	1.45805870443	5.0	0.495370913861	10.0	1.5941897853
NM_001039803	CDK20	55.0	9.15208789402	58.0	9.760199216970001	42.0	6.685072208019999	36.0	9.160138258389999	22.0	3.42334135861	11.0	2.754227021
NM_001039802	CDC42	112.0	33.682456809899996	136.0	41.3616488369	88.0	25.314405375	43.0	19.7740773949	42.0	11.8115002274	41.0	18.5532139336
NM_001318864	IL17RD	397.0	38.4619425318	362.0	35.4668382446	367.0	34.0099576789	161.0	23.8511113013	113.0	10.2373885	121.0	17.639068018699998
NM_014758	SNX19	125.0	7.268549160539999	98.0	5.76284568831	115.0	6.3963891637	61.0	5.42387396541	31.0	1.6856579234	54.0	4.72477395583
NM_001300791	KIF3A	131.0	10.4045631962	141.0	11.325173530499999	128.0	9.72437830587	63.0	7.6512984283500005	49.0	3.63930681009	47.0	5.61694241409
NM_014205	ZNHIT2	62.0	8.86129698253	39.0	5.63693991137	39.0	5.33174694667	22.0	4.808064869680001	9.0	1.20286848143	6.0	1.29034668266
NM_014206	TMEM258	483.0	348.613427983	508.0	370.79501663199994	513.0	354.17154429199996	202.0	222.941226071	132.0	89.09245885790001	123.0	133.58314032200002
NM_024953	NAA25	237.0	14.064440929000002	282.0	16.9237433848	261.0	14.815419533699998	92.0	8.34841423321	74.0	4.10653832601	80.0	7.14354312837
NM_005225	E2F1	105.0	13.842105538299998	100.0	13.3317159829	99.0	12.483816349300001	60.0	12.0950075177	29.0	3.57503986008	58.0	11.5051002542
NM_005227	EFNA4	59.0	16.8650490958	63.0	18.211652021400003	36.0	9.84322513232	13.0	5.68225848235	20.0	5.34608213969	11.0	4.73127116974
NM_032160	DSEL	36.0	1.69966374745	31.0	1.4801147965299999	46.0	2.0773882059	15.0	1.08291359214	6.0	0.264899899971	14.0	0.9945762928730001
NM_152470	RNF165	12.0	1.9968191768799999	11.0	1.8510722652900002	7.0	1.11417870134	7.0	1.7811379946900001	2.0	0.311212850783	3.0	0.751152823909
NM_032164	ZNF394	398.0	40.8915642411	373.0	38.755440693699995	312.0	30.662288490500003	211.0	33.1493595722	165.0	15.8527506865	159.0	24.5808747055
NM_001143757	LRRC27	20.0	2.17481561323	22.0	2.41929218853	45.0	4.68062965332	11.0	1.8290566924200002	8.0	0.813490464947	6.0	0.981732692642
NM_004398	DDX10	258.0	17.0060153757	223.0	14.8648633209	230.0	14.50140283	111.0	11.187881953900002	103.0	6.34877768255	92.0	9.124734684349999
NM_032169	ACAD11	93.0	6.87573107736	96.0	7.177618356569999	107.0	7.56691805413	32.0	3.6176616596	34.0	2.35063329932	29.0	3.2261420687199998
NM_152478	ZNF583	24.0	2.43121492764	19.0	1.9464305334999998	25.0	2.4224311363699997	17.0	2.6333165490400003	7.0	0.663101767151	13.0	1.9815499348900003
NM_001314033	ZNF526	131.0	11.2729023005	123.0	10.703917538899999	119.0	9.79514181697	57.0	7.50034668872	63.0	5.06961559685	55.0	7.1215855163
NM_001098536	USP5	1529.0	102.77826668	1520.0	103.326230882	1363.0	87.6372979815	614.0	63.110876246800004	448.0	28.160596584	383.0	38.7384406094
NM_018697	LANCL2	285.0	36.4884391163	289.0	37.4180769966	412.0	50.4553195622	189.0	37.001068452800006	125.0	14.965473838900001	113.0	21.7689973232
NM_001172567	MYD88	248.0	45.030993471	199.0	36.5414788836	253.0	43.9419866887	151.0	41.9255559334	91.0	15.45152231	71.0	19.3984823089
NM_018699	PRDM5	61.0	5.58196929701	47.0	4.349393109719999	42.0	3.67625999395	23.0	3.21830707168	18.0	1.54028166877	19.0	2.61613870472
NM_018698	NXT2	30.0	8.74869008051	15.0	4.4237057579500005	21.0	5.857878929759999	14.0	6.24297862784	4.0	1.09081675982	8.0	3.51043811308
NM_000271	NPC1	456.0	20.586440708599998	480.0	21.914464177	499.0	21.54846249	221.0	15.2563531105	136.0	5.74149994298	150.0	10.1896024197
NM_144588	ZFYVE27	72.0	10.0907221511	67.0	9.49593536975	63.0	8.44558272882	35.0	7.50066606986	24.0	3.1453648317000003	19.0	4.00675612301
NM_001171990	SETD9	21.0	4.45797222485	36.0	7.728474177130001	37.0	7.51309892146	11.0	3.5706952341000004	9.0	1.78661347977	11.0	3.5136646187
NM_001352299	ZNF841	63.0	4.44707253725	60.0	4.28309897347	51.0	3.4435243586400004	34.0	3.66990325905	13.0	0.8581180745	18.0	1.91185841
NM_006886	ATP5F1E	1698.0	1885.47730758	1623.0	1822.53274377	1745.0	1853.4393305999997	739.0	1254.78725108	466.0	483.882119205	327.0	546.362562668
NM_052950	WDFY2	45.0	6.47970312696	47.0	6.844057486869999	67.0	9.22819402472	19.0	4.18348514392	32.0	4.30886221334	31.0	6.71666743707
NM_052951	DNTTIP1	449.0	78.5632369229	416.0	73.6104638124	469.0	78.4955776587	211.0	56.4543638775	164.0	26.8340922915	177.0	46.6010659512
NM_203342	EPB41	313.0	28.151158829099998	285.0	25.922088880700002	277.0	23.830383309699997	93.0	12.790187856400001	75.0	6.30787729099	70.0	9.473261730399999
NM_002528	NTHL1	253.0	46.672724269700005	249.0	46.4531504321	219.0	38.6443551121	124.0	34.978916310100004	72.0	12.420673904100001	83.0	23.0393530154
NM_030567	PRR7	12.0	2.5196227431900002	13.0	2.76039239296	20.0	4.01683126612	23.0	7.3845518626499995	6.0	1.1780821006	6.0	1.89563658107
NM_032701	KMT5C	72.0	8.97921711934	58.0	7.314879326760001	62.0	7.3960014133200005	44.0	8.39074819589	28.0	3.26538235228	27.0	5.06663125069
NM_032709	PYROXD2	85.0	8.43301569616	96.0	9.631821196699999	88.0	8.35114404124	33.0	5.0063355859500005	27.0	2.5049426108099997	31.0	4.62780694547
NM_001040667	HSF4	12.0	1.40546907581	8.0	0.947552389533	14.0	1.5684381718599998	9.0	1.61184988624	7.0	0.7666693859550001	6.0	1.0574037724
NM_001352127	CHD9	434.0	8.69526296551	434.0	8.793381521919999	289.0	5.53847440796	141.0	4.31970549549	182.0	3.40984323011	212.0	6.39114114481
NM_001040661	SLC29A4	12.0	1.30488936794	17.0	1.86945305477	27.0	2.80837779199	15.0	2.49416821694	5.0	0.5084315405919999	8.0	1.3089769235200002
NM_016816	OAS1	22.0	3.16785486207	24.0	3.49483786564	18.0	2.47921630515	3.0	0.660550285882	3.0	0.4039558325	5.0	1.08333345759
NM_002523	NPTX2	2722.0	363.823997765	2766.0	373.876864976	3958.0	506.032406436	3300.0	674.46465533	1784.0	222.981125986	1099.0	221.029616401
NM_001098621	TMEM251	57.0	19.360336519300002	42.0	14.4264851306	48.0	15.5947566802	17.0	8.82935548795	14.0	4.44668243854	15.0	7.6661773499
NM_022744	C16orf58	161.0	19.8216590182	179.0	22.286422100000003	211.0	24.848255246999997	105.0	19.767213779000002	72.0	8.28927704047	64.0	11.8561491922
NM_022745	ATPAF1	352.0	57.741354531300004	319.0	52.9185801295	356.0	55.8590597945	144.0	36.1200906325	89.0	13.6522535096	96.0	23.6954572633
NM_022746	MARC1	67.0	11.4457714604	52.0	8.98352553923	49.0	8.00692327085	29.0	7.5754825192499995	14.0	2.23649708447	4.0	1.02820524614
NM_022742	CCDC136	100.0	4.999251474569999	79.0	3.9939743414699995	77.0	3.6820953272800003	28.0	2.1404498152599998	51.0	2.38421377502	50.0	3.76118369259
NM_021090	MTMR3	145.0	6.982899422060001	145.0	7.06169543013	200.0	9.21291574798	70.0	5.15475299547	72.0	3.2424277998199997	85.0	6.15936962502
NM_022039	FBXW4	22.0	3.075810653	21.0	2.9691313222900004	20.0	2.67464551618	7.0	1.49650093016	11.0	1.4381349291	5.0	1.0518564564
NM_022748	TNS3	1574.0	62.85262242899999	1640.0	66.2270969905	1927.0	73.6037105359	1079.0	65.8843331362	761.0	28.4166818353	597.0	35.8709238931
NM_015401	HDAC7	188.0	10.942917995899998	170.0	10.006850525099999	255.0	14.1975953899	131.0	11.6597335577	85.0	4.62662451303	93.0	8.14531343427
NM_015404	WHRN	23.0	1.46261140333	32.0	2.05790012352	43.0	2.6155853371099997	35.0	3.40338592597	18.0	1.0703939790700001	18.0	1.7223570257499998
NM_015409	EP400	743.0	13.7329790067	707.0	13.215042130499999	678.0	11.9868468241	293.0	8.281053642669999	265.0	4.58027812	321.0	8.92751382808
NM_015156	RCOR1	387.0	45.9792267564	409.0	49.1413634692	466.0	52.958531558999994	180.0	32.701316622	119.0	13.2211031352	92.0	16.4470526409
NM_002525	NRDC	1300.0	61.527672861300005	1161.0	55.5689962966	1124.0	50.8853501786	419.0	30.3237700775	393.0	17.3936097025	394.0	28.0590469342
NM_015150	RFTN1	245.0	24.4328702248	212.0	21.380480471600002	222.0	21.1768176854	70.0	10.6745230424	83.0	7.740277474439999	93.0	13.9553556594
NM_020892	DTX2	77.0	7.1365719083700005	86.0	8.06065935222	90.0	7.97885825333	63.0	8.92856172939	28.0	2.4267608813900003	35.0	4.88108670218
NM_020893	CCDC180	8.0	0.271404721651	7.0	0.240158878986	12.0	0.389410786668	14.0	0.726268959056	15.0	0.475870413727	15.0	0.765716891588
NM_020890	CIP2A	648.0	41.298452247600004	653.0	42.086726436300005	624.0	38.0401901361	204.0	19.8806679861	155.0	9.23762868618	139.0	13.3297844576
NM_020896	OSBPL5	116.0	7.61136037004	108.0	7.1664033278899995	116.0	7.280506669839999	61.0	6.12034869051	37.0	2.27026238137	32.0	3.15939430178
NM_020894	UVSSA	65.0	5.28618034442	56.0	4.60563844546	77.0	5.989887469019999	39.0	4.8499276624	33.0	2.5096467283900004	41.0	5.01720714824
NM_020898	CALCOCO1	260.0	21.6947285811	252.0	21.2644723024	233.0	18.5967097815	102.0	13.0143679158	79.0	6.16421812031	59.0	7.40768389398
NM_001142683	CCDC121	7.0	0.916529437005	16.0	2.1185638459900002	6.0	0.7514480259749999	5.0	1.0010607129200002	2.0	0.24487723179499998	3.0	0.5910431516929999
NM_019074	DLL4	4.0	0.336684282982	5.0	0.42560434406	4.0	0.32204915398899997	2.0	0.257415611894	2.0	0.157421077583	2.0	0.253304207868
NM_001302545	AAMP	1810.0	239.706081885	1870.0	250.446681031	2037.0	258.04225395599997	716.0	144.99583783	546.0	67.618129742	509.0	101.43032509
NM_019071	ING3	97.0	13.3673302853	108.0	15.0511573474	134.0	17.6635121905	52.0	10.9576726819	42.0	5.4124296984599995	31.0	6.428123251230001
NM_019072	SGTB	130.0	24.611069144499996	104.0	19.9110270968	104.0	18.833012165699998	50.0	14.4743532589	29.0	5.13399166792	20.0	5.69726841304
NM_019073	SPATA6	167.0	19.7194400956	129.0	15.4042661854	152.0	17.1680518327	71.0	12.8197186021	46.0	5.07932466687	48.0	8.52842633608
NM_181847	AMIGO2	30.0	3.31212358688	24.0	2.67959844	57.0	6.0194866249	22.0	3.71406923011	19.0	1.9615930451400003	9.0	1.49512445447
NM_181846	ZSCAN22	83.0	9.74091956525	75.0	8.9013591471	70.0	7.858130271619999	33.0	5.92212868094	24.0	2.63392339565	13.0	2.29569809529
NM_181845	ZNF283	28.0	2.3775851865799997	43.0	3.69249321796	29.0	2.3554580402400003	16.0	2.07749540893	10.0	0.7940504354539999	7.0	0.8943873574879999
NM_181842	ZBTB12	103.0	12.9290424277	111.0	14.0904645143	111.0	13.327584173699998	75.0	14.3956882956	54.0	6.33859391084	39.0	7.366196497080001
NM_016836	RBMS1	472.0	66.9629467784	443.0	63.557891376499995	587.0	79.6581065274	208.0	45.1229961055	157.0	20.8287038057	149.0	31.8074156057
NM_000808	GABRA3	20.0	2.34244845969	10.0	1.18444048692	16.0	1.79250076784	7.0	1.25366102263	7.0	0.7666693859550001	9.0	1.5861056586000002
NM_018359	UFSP2	311.0	38.2075771473	325.0	40.3780802162	310.0	36.429241003899996	126.0	23.670187052800003	99.0	11.3735053861	64.0	11.8309233428
NM_001171508	MCFD2	861.0	338.199362255	842.0	334.468267185	874.0	328.382787351	374.0	224.63802397900002	257.0	94.40017285709999	203.0	119.981759794
NM_001304452	PGD	1277.0	156.551400714	1262.0	156.45830148299999	1113.0	130.51503500799998	364.0	68.2353587604	290.0	33.2455936033	252.0	46.4853556503
NM_058190	FAM207A	108.0	26.9959579627	87.0	21.9921371967	82.0	19.605962132200002	54.0	20.64005179	36.0	8.41487214715	29.0	10.907432708499998
NM_001284501	NUBP2	90.0	24.5128391878	92.0	25.3403220399	91.0	23.7078307629	46.0	19.158035492699998	25.0	6.3673855673199995	27.0	11.0653314579
NM_001040272	ADAMTSL1	19.0	0.622283457797	23.0	0.7617907363099999	20.0	0.626561882123	18.0	0.9014656765919999	10.0	0.30627016228500004	14.0	0.6899414669220001
NM_001101426	ISPD	5.0	0.6387317979129999	1.0	0.129187867268	5.0	0.610967145013	1.0	0.195339723185	3.0	0.35837674520499996	1.0	0.192219786059
NM_015274	MAN2B2	141.0	8.060921771210001	140.0	8.09406756505	185.0	10.1166480527	85.0	7.43064570768	53.0	2.8334235340400005	54.0	4.64524805756
NM_016497	MRPL51	518.0	231.86063292400002	515.0	233.11900575599998	394.0	168.691344064	129.0	88.29355487950001	112.0	46.8797528404	84.0	56.575200287600005
NM_002705	PPL	104.0	3.41781495234	66.0	2.193473225	92.0	2.89202706411	50.0	2.51262250653	58.0	1.78243307765	47.0	2.3241417957
NM_015949	GET4	398.0	70.0642045838	350.0	62.309514029700004	506.0	85.2045839452	331.0	89.1011178815	175.0	28.808537139899997	158.0	41.8523421988
NM_001282766	POLR1E	241.0	39.7590469773	222.0	37.0377924375	207.0	32.6654456891	73.0	18.4155128749	78.0	12.0332671704	74.0	18.3696211546
NM_015272	RPGRIP1L	96.0	4.21213528496	94.0	4.17092257179	67.0	2.8119345014499997	30.0	2.01277100789	30.0	1.2308988513099999	20.0	1.32041555165
NM_001278299	WIPI2	172.0	31.934125335700003	187.0	35.1108530319	267.0	47.4173369316	140.0	39.7462948011	92.0	15.9729245151	81.0	22.6287807306
NM_001282761	CFAP36	164.0	25.7325601716	129.0	20.4692558822	200.0	30.017081472399997	68.0	16.3151134017	52.0	7.62978896675	60.0	14.165762494400001
NM_001304	CPD	768.0	32.1110501666	726.0	30.697506893299998	754.0	30.1553208917	293.0	18.732810702200002	180.0	7.03778228092	176.0	11.0727504856
NM_001303	COX10	67.0	8.713222418019999	56.0	7.36487228892	45.0	5.59778005836	22.0	4.37490587241	25.0	3.0402831988099996	25.0	4.8920801407
NM_001300	KLF6	651.0	132.357823239	562.0	115.552178855	340.0	66.1221343983	156.0	48.499276624	121.0	23.005095010300003	117.0	35.793490021
NM_001353657	WDR20	134.0	13.226224798599999	141.0	14.0741900115	144.0	13.5954289007	51.0	7.697386835650001	61.0	5.63029266028	45.0	6.68333409991
NM_001276471	CORO1C	1238.0	150.492204021	1201.0	147.641878152	1485.0	172.67089140000002	475.0	88.29355487950001	347.0	39.4450822631	302.0	55.2395151079
NM_001024809	RARA	93.0	11.724772863399998	121.0	15.4269494249	185.0	22.309638718800002	117.0	22.5553404387	70.0	8.252576578080001	61.0	11.571798998299998
NM_030624	KLHL15	115.0	10.975629373699999	141.0	13.608927531700001	142.0	12.9634099952	61.0	8.90232536802	37.0	3.30219982744	33.0	4.739091452659999
NM_001350073	ZNF692	14.0	2.5581612767	18.0	3.32617875978	20.0	3.49566012083	11.0	3.07350982176	9.0	1.5378445142299997	4.0	1.09978915568
NM_001024807	APLP1	244.0	21.6087277694	217.0	19.434452106	278.0	23.5495974152	125.0	16.9274453373	90.0	7.453356848119999	79.0	10.5272762586
NM_001244950	SPOCK2	108.0	14.6730971515	95.0	13.0525341658	104.0	13.5154557895	49.0	10.1797275038	31.0	3.93849015985	41.0	8.38168723589
NM_001350077	PBRM1	478.0	17.0794353131	480.0	17.3444304965	412.0	14.0812803976	154.0	8.41411352193	173.0	5.7804513135399995	176.0	9.46254233948
NM_030622	CYP2S1	1.0	0.114339315904	2.0	0.231259073287	1.0	0.109369168137	1.0	0.174838722534	3.0	0.320764928381	1.0	0.17204622435400002
NM_021217	ZNF77	35.0	3.7013688802099995	36.0	3.85008237396	48.0	4.855510321680001	17.0	2.74906672702	16.0	1.5822836516	16.0	2.54603203806
NM_021216	ZNF71	101.0	11.901789403399999	84.0	10.0102141723	131.0	14.7659537104	93.0	16.7577563343	68.0	7.493243292939999	51.0	9.0429602209
NM_020755	SERINC1	1190.0	151.34848434399998	1299.0	167.075766279	1174.0	142.823124919	422.0	82.0702206149	250.0	29.733166085300002	197.0	37.7004815636
