	AccNum	GeneName	TE0	TE1	TE2	TE3	TE4
5531	NM_000641	IL11	0.47473906798070514	0.9868908205043586	1.2894418880350311	1.0157761928954185	1.8044493245758115
5532	NM_007344	TTF1	1.2350118781036923	1.3379527459655252	1.95190744519912	3.4663362582536243	3.9724036580244677
5533	NM_007342	NUPL2	1.9885644217937746	1.9443222135367866	2.15209667229538	2.3755311420214933	2.4261041223700914
5534	NM_001320566	CCDC130	0.5245198909652148	0.5878123427206732	0.7535699345700874	1.0094275916921678	1.2545799695923852
5535	NM_001024630	RUNX2	3.876406761758036	4.993134097256757	2.7803590710800554	4.289446205863778	4.540384651845362
5536	NM_014214	IMPA2	0.8355987873375517	0.5672548917834328	0.37771530053816627	0.40347031346138884	0.597419033135607
5537	NM_025092	PGGHG	0.5077423186949314	0.7230273800737329	0.9337337809948263	0.7131103214663334	1.354149808444868
5538	NM_001323916	FNIP2	0.322511812657089	0.35528069538125745	0.8010169304496187	1.1475699394437486	0.5915289863317948
5539	NM_024329	EFHD2	2.6458352669933105	2.5753971805045976	1.4115995405926836	1.193916047617853	2.2104504226125496
5540	NM_023926	ZSCAN18	1.0182384940340221	1.4492318897232743	1.2701053482831877	1.2924532236027968	1.3424357097560826
5541	NM_001080511	CLEC2L	2.457472822481445	2.3134556908572286	1.7583298473270383	1.999809379765233	1.7003464789284555
5542	NM_001257998	VPS50	1.700069890503743	1.667984485364704	2.114084955973623	3.9996187595409123	2.86327774948948
5543	NM_024857	ATAD5	1.8135360935958675	1.6625314591558034	3.9911296534732905	3.8853439378324772	4.271039799616784
5544	NM_024322	CENPO	1.2676556640893608	1.3000807780490489	1.272963397458834	1.3798218564371605	1.266288181795883
5545	NM_175884	CCDC71L	1.2041238174917714	0.8659171070226706	1.4015672696097115	1.473543753503986	2.277433768744373
5546	NM_017421	COQ3	2.7305253583242677	1.2030669049958023	2.222229636835429	1.5437125036738812	1.9648448200915363
5547	NM_017420	SIX4	1.447516267143116	1.4672359101295103	1.3989818542547499	1.6614831697803132	1.9627275304170866
5548	NM_017423	GALNT7	2.6131044006101907	2.2646547249526314	2.81572004123184	3.385920642994786	2.7109297635762615
5549	NM_001078166	SRSF1	3.0779689526424536	2.73713574553826	2.2047262528071103	2.6365868631004172	2.73316899239824
5550	NM_017426	NUP54	2.4341727455308355	2.5078637320985107	2.23955696343511	3.2337343162201817	2.7630630282552904
5551	NM_001042475	CEP85L	0.6959975476256518	0.5817461678745861	1.1158631723402554	2.399771255717948	1.8137029108531537
5552	NM_001042476	CARHSP1	1.4890975100037807	1.1164202406983876	0.8104267590044586	0.7802479344320025	0.8779826444928275
5553	NM_001349881	DRAM2	0.9057025144295157	0.9384773085542785	1.2433903920391804	1.4544068216474153	1.2493850214751878
5554	NM_001040630	NCALD	2.940319388773968	2.0865691633460535	2.7016877654162372	1.5724996832319935	2.259571543103476
5555	NM_153819	RASGRP2	0.9040174864959559	1.4166956077541932	0.7465189878123377	1.142748217009389	1.8946717908046797
5556	NM_001042388	PPP4R1	0.6152350827481783	0.7052388335276142	0.7180186847567126	0.6360839472972013	0.8023973610902094
5557	NM_001355028	PRKAA1	2.3910546380917266	1.7827705144648034	2.5449510948175993	2.3963960500122456	1.721114069510676
5558	NM_006568	CGRRF1	1.1728847561859628	1.5790253128071585	1.0831311859541246	1.9708266351345403	2.2817552749481314
5559	NM_003518	HIST1H2BG	1.3220434788869668	1.2339203823556004	1.2016949068869447	1.1667791638478056	1.6777126812328196
5560	NM_003519	HIST1H2BL	1.274008237368059	1.2101508230145872	1.2681102416567949	1.209933880115967	1.2808617758926617
5561	NM_003043	SLC6A6	1.2036601579482065	1.0227777594327785	1.1330302980687148	0.9913584959500521	1.105225211302913
5562	NM_003510	HIST1H2AK	1.3153709916925969	1.4774291105091721	1.2323514135789924	1.3006377789061767	1.9561098928089082
5563	NM_003047	SLC9A1	1.8792439230742117	2.025919269259379	2.571913819929203	2.376011144269882	4.700704696201312
5564	NM_003512	HIST1H2AC	1.705526107419239	1.9356318948785958	1.7188681419319092	1.948729663863822	2.7221577104541193
5565	NM_006565	CTCF	2.2459023145858055	1.9347933616741129	2.495114929529748	2.6396143907174974	3.781514359335859
5566	NM_001098208	HNRNPF	1.6995350250360788	1.6595145901103077	1.4475809875207197	1.2422159154223233	1.7618108553497986
5567	NM_001278074	COL5A1	1.1712933250341233	1.4245554452489848	1.5590524646329305	1.5434975917323814	2.034807435502438
5568	NM_001139457	BCAP31	2.7157867271231333	1.721493762081918	2.1892172714520446	2.2061389189406064	2.7573659910837045
5569	NM_001127257	SLC39A10	1.9907520614228198	1.7552558164659953	1.363124281645514	4.3452648251742305	3.5984076647078793
5570	NM_001348738	KIDINS220	0.9846832076306447	0.8508340277742416	1.5339912116382146	1.612749499811701	1.8219470149983878
5571	NM_002673	PLXNB1	0.3496799273104244	0.36160885026061973	0.8996106195609103	0.7959440317501747	1.2783327745225876
5572	NM_006754	SYPL1	4.302379105648129	3.760359250080251	5.269892933735376	4.402681115136978	4.052492441452707
5573	NM_001214909	ZNF48	0.38835169497209077	0.5437499618022379	0.6736971662230613	0.7346238537902757	0.8420763514702846
5574	NM_001190826	FAM217B	0.5026648955069772	0.7513104310938463	0.7823579994869598	0.8673872008620377	0.950287097569348
5575	NM_005262	GFER	1.0279445715919453	1.2688596263617549	0.8763197297373496	0.819094037898072	1.112176313259133
5576	NM_005915	MCM6	2.807013323978869	1.8917685534281965	2.1250100185236294	2.503307486013457	2.885322454285881
5577	NM_032125	TMEM222	2.415820740750484	2.026993309062373	1.718139450819556	1.3876228349371993	1.9034434194677983
5578	NM_032127	FAM160A2	0.38415040794992755	0.7173937118277736	0.8638008764547269	0.7481301276816269	0.7882226313173695
5579	NM_080603	ZSWIM1	1.4705795001291273	1.085579902557478	1.2215765255159912	1.2547823559318292	2.5262290544061132
5580	NM_001286264	MRS2	1.3054717286277642	1.164640216903345	0.8275522565051008	1.1793747624288777	0.9175454584408003
5581	NM_001278559	ZNF316	0.2484212611008128	0.5305525051030467	0.6787153210677495	0.6186774116023436	0.9055849031186023
5582	NM_001319210	CDC14A	0.6844798577131198	0.32411572210172396	0.7641137114325238	1.218931431474487	1.573540978806872
5583	NM_001278556	ARPC3	3.399355133350941	3.7565521554648584	4.51304660814333	5.332825012720652	6.883174733700202
5584	NM_001278552	TUBA4A	1.769380432189075	1.9499761990878632	2.0197598254782987	1.7050362540564366	2.5105115659469694
5585	NM_001346932	ZNF488	0.9279967301704534	1.2181052413075504	1.6440384072517427	1.275240763905631	3.241993953165932
5586	NM_001271620	ZNF423	0.4677073847881119	0.6349393953601966	0.8791649236662056	1.299708608623654	1.9680139246454864
5587	NM_001349486	NSMCE2	3.015989373050654	2.5247053078435404	1.580967880120359	1.9589969434466006	2.9234989460283254
5588	NM_001039590	USP9X	1.1028934416185208	1.4013600121163172	2.763089760091863	3.315380629595609	3.1137241833447726
5589	NM_001267843	CLOCK	0.811318778717249	0.8238392936375963	1.2249697936369774	1.555407295375246	2.7921479022338698
5590	NM_001256617	TUBGCP2	0.5709973673367165	0.6889685164184605	0.8525142796363715	0.9501856721534906	1.3246742604780635
5591	NM_018268	WDR41	1.5784617279568929	1.3020033281021888	1.0467234150007965	1.3138844234191485	1.6338111819261032
5592	NM_001145513	SCRN1	1.8891295893398206	1.6599448925462308	1.243225332912418	1.8308881515011846	1.9125201482559866
5593	NM_018266	TMEM39A	1.166073578735661	0.9474151876798032	1.2894418880414935	0.9848911059500353	1.2301637134499306
5594	NM_019099	FAM212B	1.224509799507081	1.155384375221354	1.4152410966337068	1.8226110802983224	3.1799462219983052
5595	NM_001317157	PLAGL1	1.283801423268625	2.2147368023830456	2.149069813404722	3.0830394604734335	4.736679477006334
5596	NM_015305	ANGEL1	0.8735449869522169	0.8860717582661648	1.2992849558879915	1.0468137987902078	1.5676953351845595
5597	NM_003390	WEE1	0.9203018982457603	0.887556711772877	1.1298574959570302	1.3332062531771132	1.6578378169460286
5598	NM_002649	PIK3CG	1.706014190812216	1.6918128351471946	2.3709092780141128	2.461303852007316	4.105122213405631
5599	NM_002647	PIK3C3	1.962293200340789	1.1392967446831452	1.7506291326690075	2.95209956060614	3.6840840376865325
5600	NM_002642	PIGC	1.0150902744233734	0.7172333287060798	0.6901238274033409	0.6086376373187489	0.7736576479122627
5601	NM_018263	ASXL2	1.6441846828410174	1.8334238354297583	1.4704936599890457	1.7170080533335013	2.860582899844663
5602	NM_001318359	N4BP2	0.7311489389201837	0.8348125629168273	2.9209806035264725	2.1503326664123295	2.4271612483529736
5603	NM_016216	DBR1	1.46151169618791	1.411043896548993	1.0440463730170502	1.2958266386004909	1.7244648686949775
5604	NM_001330327	ZFX	2.2435728669496755	1.607604956480318	2.500917522379089	2.5110875059773243	3.715042727074317
5605	NM_014639	TTC37	1.511820142352029	1.4455047900367755	2.0455544087782482	3.7621984678660283	2.7440074211691248
5606	NM_015113	ZZEF1	0.5036115337288836	0.4042002594984781	0.8782507140378184	1.2111521595758656	1.4619381101901916
5607	NM_001350208	OSBPL9	1.2311334779854801	1.4096736553908509	1.5675568050706237	2.1726324125891803	2.059737893796518
5608	NM_015442	CNOT10	1.686359649442142	1.1842689846071135	1.5252255475687928	2.1401468800968413	3.1206358907446727
5609	NM_001031689	PLAA	1.7280367492187403	1.958598705301107	2.2958355567502555	3.5552166751375567	2.6692231518345677
5610	NM_012203	GRHPR	1.0064142891729715	1.2844310380267714	1.127296500920998	1.0541630839040685	1.3815315141265097
5611	NM_001031684	SRSF7	2.9106691092255694	2.424561206331955	1.7868340225947015	2.807575521402331	3.7939760309815878
5612	NM_033296	MRFAP1	4.766965697164445	3.5713837222059817	2.778878844440155	3.2975922783848155	5.603562217838421
5613	NM_001015053	HDAC5	0.28551551464621894	0.4876942982437317	0.480011213796496	0.38742745818746016	0.5348903354986735
5614	NM_001316362	PRKRA	0.6747791794589392	0.6194637765628218	0.7812874494042471	1.1206661258593267	0.9824224100532194
5615	NM_001109662	HECTD4	0.44393984340781795	0.6212558607755638	1.3227178077321449	1.2822092926713722	1.842042018836891
5616	NM_181801	UBE2C	1.7913427855258077	1.5464307535961925	1.0368082892818011	1.9867387302283794	2.920667345391416
5617	NM_001006610	SIAH1	1.1010754853971734	0.7743297206997618	1.374694244269957	2.1050625050225	1.4963049014579142
5618	NM_001289121	ZCCHC7	1.4587138144169658	1.470127015372385	1.7583298473317217	5.090423875767661	3.8180507299719975
5619	NM_052916	RNF157	0.25313024780928617	0.19527839639771424	0.31519690596603767	0.3129592143596207	0.45342572771508094
5620	NM_001238	CCNE1	0.961496846540639	1.020589531448349	1.0696506571220965	0.9882507890671648	1.275682830952493
5621	NM_001350253	TRMT5	2.2431848398098952	1.791586412604714	2.778656462958605	3.8257222917160796	4.894568792899921
5622	NM_170610	HIST1H2BA	1.5206769412284233	1.5346544121376304	1.6930108165555808	1.490423971705485	1.8103819216357502
5623	NM_001354599	IVD	1.5330777651408338	1.860994118660745	1.627364589733095	1.8445730352093452	2.4300315904208025
5624	NM_001317782	RPL8	1.5723134214130827	1.4608216979714164	0.9853098430870926	1.0573704766569683	1.7003464789257003
5625	NM_022761	C11orf1	2.2117255402439353	1.722573068513591	2.102350904426844	4.088499176413171	3.40069295786393
5626	NM_001322086	AHCY	1.491695565396224	1.322301820965801	1.0187090848238518	1.1636238610274803	1.5856932372148913
5627	NM_001343	DAB2	2.148375991753265	2.720301033946477	2.1490698134032375	2.099090696490392	2.111475030552635
5628	NM_001344	DAD1	2.586399109940733	2.1301945257633	1.9625229908793023	1.4632751559265689	1.497791543185558
5629	NM_001349	DARS	2.399489424871516	2.157547517927899	2.2226843594925025	2.846846435348612	4.096201913079392
5630	NM_001348	DAPK3	0.9239656515512175	1.1429135597451816	1.1366497347702826	1.1490617430695171	1.291410103529798
5631	NM_022078	GPATCH3	0.9901740655241831	0.7218401429958865	0.8153379619946401	0.603117114532456	0.9188539011662675
5632	NM_022079	HERC4	1.6085276656278185	0.802246731505754	0.8926905378744455	2.9163886788255295	2.4867567254311407
5633	NM_001320820	COQ10B	2.616019456197162	2.049184535159499	2.88834982921561	3.529075376048926	3.006212574743234
5634	NM_001320821	RASA3	0.5897934773964594	0.5312608529071707	0.8596279253622481	1.086945225516358	1.5808069688899717
5635	NM_001267595	SENP1	1.0794691561311511	0.7850011555114842	1.1434673346782696	1.233215784189387	1.5915243042778782
5636	NM_001320824	WDR54	1.0488851931022338	1.3246961369295198	1.153506749241541	1.0032047053582251	1.296983528719959
5637	NM_015120	ALMS1	1.119377698342527	0.9735708216990152	1.428878323469007	1.7288460140910538	1.9857281060745766
5638	NM_001024847	TGFBR2	1.1489483325879273	1.4721875909500695	1.4554096558079705	1.4264758264413686	1.6236763104298162
5639	NM_001354044	WDPCP	0.595750987269259	0.5498391714235484	0.6710360845918384	0.5875146200444403	1.1702384590245019
5640	NM_021259	TMEM8A	0.16631381727915387	0.1821952284005153	0.24015393330262427	0.24886516725906602	0.2769030766975731
5641	NM_006070	TFG	2.1206956785606432	1.7079895315799152	1.885402424531284	1.9392090955273207	3.567744541746889
5642	NM_194314	ZBTB41	1.0340534993290722	0.7237199350330271	1.6440384072543395	3.6360170541207792	2.8605828998384446
5643	NM_014437	SLC39A1	0.8678310773312923	1.0047782166229446	0.7736651328252454	0.7387830829704947	1.0520162946669829
5644	NM_012469	PRPF6	0.8555213627372563	0.8528388677281801	1.0060138401861975	1.4995797456679862	2.2685026559225903
5645	NM_001313893	HMGB1	4.393663531112101	4.162884915572991	2.7803590710974158	3.691955778028926	9.72598185949219
5646	NM_012463	ATP6V0A2	0.7616134780421862	0.7643917991558903	1.1158631723428598	0.9768045815365152	1.0565674975980426
5647	NM_012461	TINF2	0.7205832028084403	0.9928719769907646	0.9073850323256812	0.780413416496198	1.3634554008614344
5648	NM_012465	TLL2	1.181322776016685	1.0222111235490337	0.8758473201751449	0.7348380923011821	1.0895111087726586
5649	NM_174916	UBR1	1.5569082477836464	0.92382808757384	1.6030899148620257	3.5768948256017365	2.9586028733325294
5650	NM_005057	RBBP5	1.9071296848464656	1.3194595079556042	1.4417007087640703	1.8548956565919221	2.1220324057006086
5651	NM_001134420	CDC7	2.110928695037371	1.8760696785830258	1.7992212391223823	2.611434928897769	2.111475030553328
5652	NM_014045	LRP10	0.5827998788528653	0.9580603021541833	0.7857536505258188	0.7140184117434755	0.9307159674137429
5653	NM_178026	GGT7	1.7656826674375787	2.2638512081485342	1.9100861163102312	1.7708235729245516	2.165339189492435
5654	NM_005055	RAPSN	1.0864817684529324	0.9109761420053041	0.7530985851195212	0.9712705349591246	1.4633104373834573
5655	NM_206953	PRAME	1.243126659731077	1.1112822281019963	1.1111331165038405	1.3362022222866485	1.5795323870056794
5656	NM_004552	NDUFS5	3.5986579906785443	3.1465248934037153	2.373431679765334	2.4271190762990047	4.722668820993057
5657	NM_001318514	TOLLIP	1.6231887250803443	1.8239008960747711	1.378368914800321	1.2429892886774843	1.911740906034618
5658	NM_001281302	GFM2	1.203229356175235	1.055178052639304	1.5671678331596968	1.3982407045491778	1.5079041642589293
5659	NM_004733	SLC33A1	1.0461968556922454	1.1696483798559492	2.210471808074945	1.1514054004702703	1.8350909168841125
5660	NM_001330308	DPF2	2.528171120018691	1.933862461749051	1.9535691480983048	1.9433175893748276	3.0626722722846917
5661	NM_001330306	C1orf159	0.8547731556480996	1.2100139625322799	1.1052359040343187	1.1346436197245353	1.5071252881416748
5662	NM_004738	VAPB	6.0237044268414675	4.603637179581109	6.107882627580193	6.191500226599194	6.810576977755219
5663	NM_004082	DCTN1	0.8109439281620426	0.7529090025797087	0.6620375331953201	0.8965613020905007	1.4994391806803402
5664	NM_001001653	MED8	0.9501851189355447	1.3231647297113591	1.1630260166600717	1.3586006579978627	2.6423775166785863
5665	NM_000430	PAFAH1B1	1.521896626865486	1.5112923235168962	1.8409501654586822	2.0825265560576427	3.3566099010075665
5666	NM_006459	ERLIN1	1.9250995998192857	1.661052601781652	1.5715073010545377	2.1426529068867333	2.4114004610324007
5667	NM_000436	OXCT1	2.124081404607613	2.166345703544484	2.4340026650638364	2.7347820577969753	2.9194628223054564
5668	NM_000434	NEU1	1.065141587874516	1.0798927351132666	1.2857312639030525	1.3409126477017375	1.687980322717989
5669	NM_006827	TMED10	2.6296273357175597	2.3989038406188405	1.7537253829218304	2.24603215625224	2.3379764085279358
5670	NM_006826	YWHAQ	4.039433214363066	4.2756724379308695	4.3113603442521535	4.583883428871206	5.907992301523137
5671	NM_006825	CKAP4	0.825363346945833	0.9263837723126511	1.0349467785585964	1.0890051077918268	1.6104710221801846
5672	NM_000439	PCSK1	1.8731144613708637	1.649054989498906	1.728304565725273	2.1669636380914703	2.274389071189893
5673	NM_006823	PKIA	1.4119298398292746	1.184268984603282	1.8989962351169112	1.6968079585871831	1.4367927746912614
5674	NM_006821	ACOT2	1.67923217840426	1.4151641954445122	1.568971248382031	1.003825884743952	1.642048885363219
5675	NM_006773	DDX18	3.009007916164941	2.1790549316697296	3.1480167473461336	5.735887368322321	4.671140515703913
5676	NM_006772	SYNGAP1	0.9498480144713349	0.9590399139120523	1.4941152036033793	1.3598703782422645	2.521295013283179
5677	NM_001351346	TPCN1	0.9062127693665667	0.8447233316756502	0.9554298327054462	0.72949021400288	1.0795222994150535
5678	NM_001286796	NTMT1	1.5210663504767963	1.739216286564605	1.5120241187117638	1.5573736762771484	2.1198581921712565
5679	NM_006779	CDC42EP2	1.263402955761596	1.296462888413252	1.5669167247108327	0.7942505338071371	3.465030392189091
5680	NM_004886	APBA3	0.7372418467430542	1.0250395412932873	1.0252119929472436	1.2184269068757276	1.3852155981668555
5681	NM_020120	UGGT1	1.1979634819923088	1.08514514888547	1.1633702182982726	1.6655069108745357	1.7487118898815954
5682	NM_004556	NFKBIE	1.0803544022871445	1.739395071137774	1.7122097201848845	1.2221057320776696	1.5124134470482253
5683	NM_004551	NDUFS3	1.998901338864133	2.073066431794944	1.3492812570954122	1.3238831325249478	2.0005975343833193
5684	NM_004882	CIR1	7.284998485634083	4.582606070849039	7.47876295064499	7.999237519033887	6.8600185528965545
5685	NM_001301175	USP30	0.5744741662954226	0.7895126564034981	0.7298727668146309	1.1732215027961106	1.3815315141337567
5686	NM_020699	GATAD2B	8.828857780076799	6.806143589675319	5.813540855228446	7.110433350274135	12.506495812138875
5687	NM_006943	SOX12	1.4322506611738697	1.81836576376087	1.350121506302682	1.0168522270022835	1.9318222180672822
5688	NM_004559	YBX1	0.8011823621895741	0.950189463488773	0.5434429413197893	1.165321021295076	1.236872535643768
5689	NM_004888	ATP6V1G1	4.440206576978049	4.6683320923564535	3.178921090318377	4.489023586641562	4.4889147043751985
5690	NM_001251830	SPP1	4.617070151325742	4.1570258235155695	2.605198916648297	4.444020843936718	4.931004788926251
5691	NM_198467	RSBN1L	1.3567203657434437	1.128172032699234	1.3514342865090443	2.0188551833796193	2.677802797667843
5692	NM_003136	SRP54	3.477180267277833	3.0906532037248433	3.3914088014187187	4.380534831861065	4.607699472489625
5693	NM_198468	MMS22L	1.0205620605781713	1.0556405181125226	1.6861932382109903	2.773069006608003	1.5219494713027386
5694	NM_001164093	COPS7A	1.213244711299385	1.3052426980864522	1.0535014574631723	0.8888041687865283	1.1227684686265573
5695	NM_001135242	NDRG1	2.55115946968046	2.479217313563276	1.4279054464820513	1.6138812538462899	2.0876476213547877
5696	NM_001135243	TCOF1	1.197539991298937	1.1970030597096137	1.0210222121439503	1.4690214432084723	2.364892373531932
5697	NM_181832	NF2	0.33312703134407484	0.6029005739798039	0.6239234942125235	0.9728802388074467	1.0482548395839655
5698	NM_006455	P3H4	0.9144084920882743	1.0692257118116044	1.0965332591188897	1.3545945887919362	1.3089818145074301
5699	NM_007202	AKAP10	0.7707528397810346	0.7177387785464246	0.928398159388718	1.2872336237588244	2.270192325919998
5700	NM_001320487	TRABD	1.045188681409552	1.2950279543868526	1.5174782347998281	1.4220866700563728	1.5745674243179193
5701	NM_001127393	ATP5MPL	2.479813484505573	2.8329571788640076	2.0506786653130678	1.5052328664878136	1.7150046382294482
5702	NM_001127392	MYRF	0.9022190432210405	1.8948303753691027	2.557028828821351	1.3692388546096645	2.3332532238688573
5703	NM_018085	IPO9	1.6677429492614195	1.6741257009682058	1.4193528561432704	1.7432090130462254	2.3392740827577163
5704	NM_001199397	NEK1	1.4712143283218524	1.2598606219166728	2.997952389705647	4.266260010152515	3.1775224825014634
5705	NM_001267549	ARFRP1	1.8943404326595168	1.8714374077713452	1.806527721317381	1.7586976105713055	1.2346660018197748
5706	NM_181715	CRTC2	1.7584263011324328	1.667450730320931	1.386336365173041	1.3753075032774202	2.855165129209923
5707	NM_020340	ARFGEF3	0.61218406268664	0.7837074162848843	1.1235587804362106	1.2662109640663919	1.4542436990854541
5708	NM_024654	NOL9	1.1781208488474386	1.109864650493833	1.433440474524682	1.5314779523651028	1.4986104560068048
5709	NM_172341	PSENEN	2.364386730731518	1.8510422784571832	1.2057118953110646	0.9003470800672533	1.6436682629679344
5710	NM_007280	OIP5	1.9821395879640724	2.9344718202639357	2.336572548798962	2.1775702135290187	2.81330053786696
5711	NM_007282	RNF13	0.8936264809074838	0.8207804843808635	0.8426055902040729	0.7016875016719796	1.3720037105837706
5712	NM_007284	TWF2	1.3930666850175661	1.3562420384737577	1.3410990360978405	1.5684779449122288	1.8326643503820375
5713	NM_007285	GABARAPL2	4.675192198871092	3.6253132181814136	3.014626207212244	4.918049733929787	3.5491739179934987
5714	NM_007289	MME	2.1145974213870007	1.6238839864659256	2.7031673315574256	3.0092369714567537	2.323393144921096
5715	NM_006656	NEU3	1.3851210453968934	0.736167206645476	1.134708861476814	1.4900540476686908	1.2057002305094526
5716	NM_001098576	TMBIM6	2.5411659370089734	2.018386875830988	1.9223175653626035	1.7196428483061361	1.8629687841863212
5717	NM_001193314	VIPAS39	1.890363709601753	1.3158544273372923	0.7312078999230285	1.5299088151207234	2.9773413855500337
5718	NM_145305	SLC25A43	1.0053297910166288	1.100869760336613	1.5580756147093318	0.9696045477648004	1.4109258016649753
5719	NM_182916	TRNT1	2.1619995505745613	2.8166397471681157	3.725054343229191	3.7643470677968955	3.4384784351524447
5720	NM_002078	GOLGA4	1.8923854889733052	3.3902602304318474	4.733609036374745	7.832586737413549	4.526160389171477
5721	NM_001314042	KDM5B	0.9943425801857482	0.7752988442537805	0.8833184587341092	1.1858707912273032	1.9793309414191123
5722	NM_001009812	LBX2	2.144703554167411	1.9487970632751364	1.9614045620876774	1.3332062531780613	1.787172682105064
5723	NM_004268	MED17	1.8978502985545578	1.9607102394092524	2.548543966949778	1.8993623332920335	3.219569093786618
5724	NM_002074	GNB1	3.1675536153968085	2.8094733395735885	2.2167802321750254	2.4613038520067585	3.3860081473661836
5725	NM_002076	GNS	1.7969362208855528	1.9022176282919274	2.2115726406442255	1.8977170090220388	2.1149824641618173
5726	NM_002077	GOLGA1	1.0761276636220696	1.1359314750285971	1.618381145194223	1.5307182906827606	3.9403681446409906
5727	NM_006519	DYNLT1	2.6340109209816904	2.3685379692136257	2.796581757173128	3.450651478819773	2.8091140787325894
5728	NM_001166496	SLC16A1	1.8854281893791043	1.5330261643874306	1.914799689130229	2.7510605224271085	2.7326040657423176
5729	NM_001184819	GNL3L	1.2657402941587386	1.165887869543472	1.0671243211383905	1.2175399572370282	1.5725351999749182
5730	NM_173791	PDZD8	0.24708566292310136	0.6918409875701673	0.7607167624010532	1.1744912230338715	1.20037705068603
5731	NM_004264	MED21	3.5128765111368496	3.840872382507403	3.131501728099722	3.8915209552185743	6.452125557883458
5732	NM_001331017	EIF4E	2.3936423595683016	2.6990316393359737	2.2754856847736025	2.814546534485047	3.713556709985395
5733	NM_006482	DYRK2	0.34341844100796454	0.37275351646522414	0.4129885050671981	0.3363042800799301	0.8206462646795561
5734	NM_002254	KIF3C	0.2542213264645441	0.7976941347077239	0.7674006378215497	0.8320719877983418	1.4736336150709892
5735	NM_001123226	MTO1	1.2323397438273511	0.6932306251344886	1.0296981983638898	1.3332062531782667	1.1902425352508246
5736	NM_002256	KISS1	1.242187595182532	1.6838824624797954	0.881669667037295	0.7812418808418765	1.0235583237682548
5737	NM_003968	UBA3	2.646509193456166	1.8337068148744968	1.7940061051003418	2.66641250634958	3.315675633900841
5738	NM_001256440	C19orf47	0.6628548072631628	0.8631698138510124	0.962498091784182	0.9044659162518679	0.9762822699867618
5739	NM_001029863	C6orf120	1.2461900534477273	2.3685379692132296	2.373745293895426	2.9470875070229594	3.2981323765896633
5740	NM_001204911	USB1	3.821679205578619	8.349096341467614	6.83404200659589	5.934918159299955	8.39971160591156
5741	NM_001135647	FAM53C	0.5715053075536972	0.5391793751038546	0.6691653400019187	0.42166523356155705	0.4932410033917304
5742	NM_001145638	GPSM1	0.5246224063344543	0.5501830358219612	0.5402582065723203	0.49812101766976014	0.7626967367257107
5743	NM_001349295	VPS8	0.9841203017547113	0.757932150148598	1.3390358068128054	1.0195106641954916	1.360277183142132
5744	NM_198576	AGRN	0.7451047613108716	0.8592232194951932	0.8671850939367126	0.774119759905965	0.7841206069290039
5745	NM_001256494	MAN2C1	0.8410602173211303	0.9222625720815255	1.3086157451167622	1.026929140960795	1.901216425661423
5746	NM_014631	SH3PXD2A	0.6035898160470679	0.97244851581174	1.0711236847776129	1.2258339374812501	1.2280280125584293
5747	NM_014630	ZNF592	0.6423994136314046	0.732333466801301	0.831811155334204	0.7393234676713737	1.398448226547695
5748	NM_014633	CTR9	2.361236124550003	1.6290396892260903	2.0479371163103655	4.199599697514238	3.288273355942211
5749	NM_014634	PPM1F	0.6476281799809157	0.7773796408278879	0.50916423271349	0.5519941679819299	0.8078058022832769
5750	NM_014637	MTFR1	1.1728847561870543	0.8388571974258485	1.3039299991474205	1.3332062531765152	2.3267899185362193
5751	NM_014188	SSU72	1.2674310219409104	1.5681354830670984	1.4698175018712734	1.7011953094815082	2.5878443971985035
5752	NM_001020658	PUM1	1.571961185464763	1.3601864294847126	1.391293537963414	1.854146909691781	2.4900734215844027
5753	NM_022835	PLEKHG2	0.7016622738982538	1.092858857146559	1.0740497893621175	0.8945756244262039	1.0178353108755027
5754	NM_014182	ORMDL2	2.4980922079765517	2.0898864434229596	1.9491563423863036	2.19333931973499	3.363728903963047
5755	NM_014181	LGALSL	2.2684364515233746	1.7225730685086604	1.7583298473269473	1.8131605043222205	1.7113164562102223
5756	NM_014180	MRPL22	2.3108193969381565	2.0390022517517403	1.6973265669092268	2.336285243657556	2.504146632599018
5757	NM_003709	KLF7	1.8374566966876476	1.1605836049173675	1.5179505770546204	1.8602877951246348	1.543806644361974
5758	NM_001257999	ANKFY1	1.4087028553170668	1.3419653768138367	1.7592651291587336	1.5998475038184685	1.7743751691727359
5759	NM_001143676	SGK1	1.3216923126636817	1.1136085439969656	0.9304281845202429	0.8940789709705053	1.1003989003372985
5760	NM_080629	COL11A1	1.7021055329663843	1.5756075090973531	2.2968183630679544	3.1128254599142036	3.1408191079512227
5761	NM_003705	SLC25A12	1.6608815402654649	1.4772839911016145	1.1876438442489239	1.8793389351994096	1.6806730485896857
5762	NM_183057	VPS28	1.8388946931152663	1.9737816410079898	1.2221081079865554	1.0305766128848175	2.135940857797865
5763	NM_015324	RRP8	1.1269183498155209	1.1616396409454393	1.0280685323573804	1.202499757769712	0.8768728949182526
5764	NM_018246	CCDC25	2.156359551749514	1.739395071137034	3.053941313783879	2.133130005087731	3.5367206761658148
5765	NM_018247	TMEM30A	2.1249016037363524	2.8984848207651672	4.718015694405023	8.808684172772399	4.932410033917729
5766	NM_001145454	STMN1	3.836355890827878	3.3006244142950405	2.743071766221173	4.048394598062685	5.529042218022683
